,doi,chunk,abstract_bool,definition_bool,table_bool,definition
1148,10.1002/lno.12810,24,True,False,False,
1149,10.1002/lno.12810,25,True,False,False,
1150,10.1002/lno.12810,26,True,False,False,
1151,10.1002/lno.12810,27,True,False,False,
1152,10.1002/lno.12810,28,True,False,False,
1153,10.1002/lno.12810,29,True,False,False,
1154,10.1002/lno.12737,-1,True,,,
1155,10.1002/lno.12737,0,True,False,False,
1156,10.1002/lno.12794,-1,True,,,
1157,10.1002/lno.12794,0,True,False,False,
1158,10.1002/lno.12794,1,True,False,False,
1159,10.1002/lno.12794,2,True,False,False,
1160,10.1002/lno.12794,3,True,False,False,
1161,10.1002/lno.12794,4,True,False,False,
1162,10.1002/lno.12794,5,True,False,False,
1163,10.1002/lno.12794,6,True,False,False,
1164,10.1002/lno.12794,7,True,False,False,
1165,10.1002/lno.12794,8,True,False,False,
1166,10.1002/lno.12794,9,True,False,False,
1167,10.1002/lno.12794,10,True,False,False,
1168,10.1002/lno.12794,11,True,False,False,
1169,10.1002/lno.12794,12,True,False,False,
1170,10.1002/lno.12794,13,True,False,False,
1171,10.1002/lno.12794,14,True,False,False,
1172,10.1002/lno.12794,15,True,False,False,
1173,10.1002/lno.12794,16,True,False,False,
1174,10.1002/lno.12794,17,True,False,False,
1175,10.1002/lno.12794,18,True,False,False,
1176,10.1002/lno.12794,19,True,False,False,
1177,10.1002/lno.12794,20,True,False,False,
1178,10.1002/lno.12794,21,True,False,False,
1179,10.1002/lno.12794,22,True,False,False,
1180,10.1002/lno.12794,23,True,False,False,
1181,10.1002/lno.12794,24,True,False,False,
1182,10.1002/lno.12794,25,True,False,False,
1183,10.1002/lno.12794,26,True,False,False,
1184,10.1002/lno.12794,27,True,False,False,
1185,10.1002/lno.12794,28,True,False,False,
1186,10.1002/lno.12794,29,True,False,False,
1187,10.1002/lno.12794,30,True,False,False,
1188,10.1002/lno.12794,31,True,False,False,
1189,10.1002/lno.70087,-1,True,,,
1190,10.1002/lno.70087,0,True,False,False,
1191,10.1002/lno.70087,1,True,False,False,
1192,10.1002/lno.70087,2,True,False,False,
1193,10.1002/lno.70087,3,True,False,False,
1194,10.1002/lno.70087,4,True,False,False,
1195,10.1002/lno.70087,5,True,False,False,
1196,10.1002/lno.70087,6,True,False,True,
1197,10.1002/lno.70087,7,True,False,False,
1198,10.1002/lno.70087,8,True,False,False,
1199,10.1002/lno.70087,9,True,False,False,
1200,10.1002/lno.70087,10,True,False,True,
1201,10.1002/lno.70087,11,True,False,True,
1202,10.1002/lno.70087,12,True,False,False,
1203,10.1002/lno.70087,13,True,False,True,
1204,10.1002/lno.70087,14,True,False,True,
1205,10.1002/lno.70087,15,True,False,False,
1206,10.1002/lno.70087,16,True,False,False,
1207,10.1002/lno.70087,17,True,False,False,
1208,10.1002/lno.70087,18,True,False,False,
1209,10.1002/lno.70087,19,True,False,False,
1210,10.1002/lno.70087,20,True,False,True,
1211,10.1002/lno.70087,21,True,False,False,
1212,10.1002/lno.70087,22,True,False,False,
1213,10.1002/lno.70087,23,True,False,False,
1214,10.1002/lno.70087,24,True,False,False,
1215,10.1002/lno.70087,25,True,False,False,
1216,10.1002/lno.70087,26,True,False,False,
1217,10.1002/lno.70087,27,True,False,False,
1218,10.1002/lno.70087,28,True,False,False,
1219,10.1002/lno.70087,29,True,False,False,
1220,10.1002/lno.70087,30,True,False,False,
1221,10.1002/lno.70087,31,True,False,False,
1222,10.1002/lno.70087,32,True,False,False,
1223,10.1002/lno.70087,33,True,False,False,
1224,10.1002/lno.70087,34,True,False,False,
1225,10.1002/lno.70087,35,True,False,True,
1226,10.1002/lno.70087,36,True,False,False,
1227,10.1002/lno.12792,-1,False,,,
1228,10.1002/lno.12795,-1,True,,,
1229,10.1002/lno.12795,0,True,False,False,
1230,10.1002/lno.12795,1,True,False,False,
1231,10.1002/lno.12795,2,True,False,False,
1232,10.1002/lno.12795,3,True,False,False,
1233,10.1002/lno.12795,4,True,False,False,
1234,10.1002/lno.12795,5,True,False,False,
1235,10.1002/lno.12795,6,True,True,False,"```json
{
  ""ecosystem"": ""marshes"",
  ""quantitative_attributes"": [
    {
      ""attribute"": ""fractional vegetation cover"",
      ""definition"": ""the area, projected onto the horizontal plane, relative vertically projected area occupied by a given species or bare soil, divided by the total area of the sample region""
    },
    {
      ""attribute"": ""vegetation classes"",
      ""definition"": ""Salicornia, Spartina, Limonium, Sarcocornia, and Juncus and bare soil (total of 6 classes)""
    },
    {
      ""attribute"": ""root mean square error (RMSE)"",
      ""definition"": ""used to validate fractional cover estimation model accuracy""
    },
    {
      ""attribute"": ""coefficient of determination (R 2 )"",
      ""definition"": ""used to validate fractional cover estimation model accuracy""
    },
    {
      ""attribute"": ""Overall Accuracy (A)"",
      ""definition"": ""describing the ratio between the number of correctly classified and the total number of validation points of each class""
    },
    {
      ""attribute"": ""Confusion Matrix"",
      ""definition"": ""used to evaluate the performance of binary classification""
    }
  ]
}
```"
1236,10.1002/lno.12795,7,True,True,False,"```json
{
  ""coastal_ecosystems"": [
    {
      ""ecosystem_type"": ""Marshes"",
      ""quantitative_attributes"": [
        ""Elevation"",
        ""Distance to channels"",
        ""Fractional cover of Spartina (> 50% in 2001)"",
        ""Fractional cover of bare soil (> 50% in 2003)"",
        ""Fractional cover of all vegetation classes (between 2001 and 2003)""
      ]
    },
    {
      ""ecosystem_type"": ""Venice Lagoon"",
      ""quantitative_attributes"": [
        ""Monthly temperature (1993-2019)"",
        ""Monthly precipitation (1993-2019)"",
        ""3-month Standardized Precipitation Evapotranspiration Index (1993-2019)""
      ]
    }
  ]
}
```"
1237,10.1002/lno.12795,8,True,False,False,
1238,10.1002/lno.12795,9,True,False,False,
1239,10.1002/lno.12795,10,True,False,False,
1240,10.1002/lno.12795,11,True,False,False,
1241,10.1002/lno.12795,12,True,False,False,
1242,10.1002/lno.12795,13,True,False,False,
1243,10.1002/lno.12795,14,True,False,False,
1244,10.1002/lno.12795,15,True,False,False,
1245,10.1002/lno.12795,16,True,False,False,
1246,10.1002/lno.12795,17,True,False,False,
1247,10.1002/lno.12795,18,True,False,False,
1248,10.1002/lno.12795,19,True,False,False,
1249,10.1002/lno.12795,20,True,False,False,
1250,10.1002/lno.12795,21,True,False,False,
1251,10.1002/lno.12795,22,True,False,False,
1252,10.1002/lno.12795,23,True,False,False,
1253,10.1002/lno.12795,24,True,False,False,
1254,10.1002/lno.12795,25,True,False,False,
1255,10.1002/lno.12795,26,True,False,False,
1256,10.1002/lno.12795,27,True,False,False,
1257,10.1002/lno.12805,-1,True,,,
1258,10.1002/lno.12805,0,True,False,False,
1259,10.1002/lno.12736,-1,False,,,
1260,10.1002/lno.12766,-1,False,,,
1261,10.1002/lno.70055,-1,False,,,
1262,10.1002/lno.12777,-1,True,,,
1263,10.1002/lno.12777,0,True,False,False,
1264,10.1002/lno.70064,-1,False,,,
1265,10.1002/lno.70079,-1,False,,,
1266,10.1002/lno.12765,-1,True,,,
1267,10.1002/lno.12765,0,True,False,False,
1268,10.1002/lno.12765,1,True,False,False,
1269,10.1002/lno.12765,2,True,False,False,
1270,10.1002/lno.12765,3,True,False,False,
1271,10.1002/lno.12765,4,True,False,False,
1272,10.1002/lno.12765,5,True,False,False,
1273,10.1002/lno.12765,6,True,False,False,
1274,10.1002/lno.12765,7,True,False,False,
1275,10.1002/lno.12765,8,True,False,False,
1276,10.1002/lno.12765,9,True,False,False,
1277,10.1002/lno.12765,10,True,False,False,
1278,10.1002/lno.12765,11,True,False,False,
1279,10.1002/lno.12765,12,True,False,False,
1280,10.1002/lno.12765,13,True,False,False,
1281,10.1002/lno.12765,14,True,False,False,
1282,10.1002/lno.12765,15,True,False,False,
1283,10.1002/lno.12765,16,True,False,False,
1284,10.1002/lno.12765,17,True,False,False,
1285,10.1002/lno.12765,18,True,False,False,
1286,10.1002/lno.12765,19,True,False,False,
1287,10.1002/lno.12765,20,True,False,False,
1288,10.1002/lno.12765,21,True,False,False,
1289,10.1002/lno.12765,22,True,False,True,
1290,10.1002/lno.12765,23,True,False,False,
1291,10.1002/lno.12765,24,True,False,False,
1292,10.1002/lno.12765,25,True,False,False,
1293,10.1002/lno.12765,26,True,False,False,
1294,10.1002/lno.12765,27,True,False,False,
1295,10.1002/lno.12765,28,True,False,False,
1296,10.1002/lno.12765,29,True,False,False,
1297,10.1002/lno.12765,30,True,False,False,
1298,10.1002/lno.12765,31,True,False,False,
1299,10.1002/lno.12765,32,True,False,False,
1300,10.1002/lno.12765,33,True,False,False,
1301,10.1002/lno.12765,34,True,False,False,
1302,10.1002/lno.12765,35,True,False,False,
1303,10.1002/lno.12772,-1,True,,,
1304,10.1002/lno.12772,0,True,False,False,
1305,10.1002/lno.12772,1,True,False,False,
1306,10.1002/lno.12772,2,True,True,False,"```json
{
  ""ecosystem"": ""subterranean estuaries"",
  ""attributes"": [
    ""mixing of groundwater and seawater"",
    ""unique and dynamic salinity, pH, and redox conditions"",
    ""biogeochemically reactive interface"",
    ""alteration of groundwater constituents"",
    ""potential for nonconservative production or consumption of N and P ions""
  ]
}
```"
1307,10.1002/lno.12772,3,True,False,False,
1308,10.1002/lno.12772,4,True,False,False,
1309,10.1002/lno.12772,5,True,False,False,
1310,10.1002/lno.12772,6,True,False,False,
1311,10.1002/lno.12772,7,True,False,False,
1312,10.1002/lno.12772,8,True,False,False,
1313,10.1002/lno.12772,9,True,False,True,
1314,10.1002/lno.12772,10,True,False,False,
1315,10.1002/lno.12772,11,True,False,False,
1316,10.1002/lno.12772,12,True,False,False,
1317,10.1002/lno.12772,13,True,False,False,
1318,10.1002/lno.12772,14,True,False,False,
1319,10.1002/lno.12772,15,True,False,False,
1320,10.1002/lno.12772,16,True,False,False,
1321,10.1002/lno.12772,17,True,False,False,
1322,10.1002/lno.12772,18,True,False,False,
1323,10.1002/lno.12772,19,True,False,False,
1324,10.1002/lno.12772,20,True,False,False,
1325,10.1002/lno.12772,21,True,False,False,
1326,10.1002/lno.12772,22,True,False,False,
1327,10.1002/lno.12772,23,True,False,False,
1328,10.1002/lno.12772,24,True,False,False,
1329,10.1002/lno.12772,25,True,False,False,
1330,10.1002/lno.12772,26,True,False,False,
1331,10.1002/lno.12772,27,True,False,False,
1332,10.1002/lno.12772,28,True,False,False,
1333,10.1002/lno.12772,29,True,False,False,
1334,10.1002/lno.12772,30,True,False,False,
1335,10.1002/lno.12772,31,True,False,False,
1336,10.1002/lno.12772,32,True,False,False,
1337,10.1002/lno.12772,33,True,False,False,
1338,10.1002/lno.70011,-1,False,,,
1339,10.1002/lno.12818,-1,False,,,
1340,10.1002/lno.12725,-1,True,,,
1341,10.1002/lno.12725,0,True,False,True,
1342,10.1002/lno.12725,1,True,False,True,
1343,10.1002/lno.12725,2,True,False,False,
1344,10.1002/lno.12725,3,True,False,True,
1345,10.1002/lno.12725,4,True,False,False,
1346,10.1002/lno.12725,5,True,False,True,
1347,10.1002/lno.12725,6,True,False,False,
1348,10.1002/lno.12725,7,True,False,False,
1349,10.1002/lno.12725,8,True,False,True,
1350,10.1002/lno.12725,9,True,False,False,
1351,10.1002/lno.12725,10,True,False,True,
1352,10.1002/lno.12725,11,True,False,False,
1353,10.1002/lno.12725,12,True,False,False,
1354,10.1002/lno.12725,13,True,False,False,
1355,10.1002/lno.12725,14,True,False,True,
1356,10.1002/lno.12725,15,True,False,True,
1357,10.1002/lno.12725,16,True,False,True,
1358,10.1002/lno.12725,17,True,False,True,
1359,10.1002/lno.12725,18,True,False,True,
1360,10.1002/lno.12725,19,True,False,True,
1361,10.1002/lno.12725,20,True,False,False,
1362,10.1002/lno.12725,21,True,False,True,
1363,10.1002/lno.12725,22,True,False,False,
1364,10.1002/lno.12725,23,True,False,False,
1365,10.1002/lno.12725,24,True,False,False,
1366,10.1002/lno.12725,25,True,False,False,
1367,10.1002/lno.12725,26,True,False,True,
1368,10.1002/lno.12725,27,True,False,False,
1369,10.1002/lno.12725,28,True,False,True,
1370,10.1002/lno.70031,-1,False,,,
1371,10.1002/lno.70058,-1,False,,,
1372,10.1002/lno.70027,-1,True,,,
1373,10.1002/lno.70027,0,True,False,False,
1374,10.1002/lno.70027,1,True,False,False,
1375,10.1002/lno.70027,2,True,False,False,
1376,10.1002/lno.70027,3,True,False,False,
1377,10.1002/lno.70027,4,True,False,False,
1378,10.1002/lno.70027,5,True,False,False,
1379,10.1002/lno.70027,6,True,False,False,
1380,10.1002/lno.70027,7,True,False,False,
1381,10.1002/lno.70027,8,True,False,False,
1382,10.1002/lno.70027,9,True,False,False,
1383,10.1002/lno.70027,10,True,False,False,
1384,10.1002/lno.70027,11,True,False,False,
1385,10.1002/lno.70027,12,True,False,False,
1386,10.1002/lno.70027,13,True,False,False,
1387,10.1002/lno.70027,14,True,False,False,
1388,10.1002/lno.70027,15,True,False,False,
1389,10.1002/lno.70027,16,True,False,False,
1390,10.1002/lno.70027,17,True,False,False,
1391,10.1002/lno.70027,18,True,False,False,
1392,10.1002/lno.70027,19,True,False,False,
1393,10.1002/lno.70027,20,True,False,False,
1394,10.1002/lno.70027,21,True,False,False,
1395,10.1002/lno.70027,22,True,False,False,
1396,10.1002/lno.70027,23,True,False,False,
1397,10.1002/lno.70027,24,True,False,False,
1398,10.1002/lno.70027,25,True,False,False,
1399,10.1002/lno.70027,26,True,False,False,
1400,10.1002/lno.70027,27,True,False,False,
1401,10.1002/lno.70027,28,True,False,False,
1402,10.1002/lno.12749,-1,True,,,
1403,10.1002/lno.12749,0,True,False,False,
1404,10.1002/lno.12749,1,True,False,False,
1405,10.1002/lno.12749,2,True,False,False,
1406,10.1002/lno.12749,3,True,False,False,
1407,10.1002/lno.12749,4,True,False,False,
1408,10.1002/lno.12749,5,True,False,False,
1409,10.1002/lno.12749,6,True,False,False,
1410,10.1002/lno.12749,7,True,False,False,
1411,10.1002/lno.12749,8,True,False,False,
1412,10.1002/lno.12749,9,True,False,False,
1413,10.1002/lno.12749,10,True,False,False,
1414,10.1002/lno.12749,11,True,False,False,
1415,10.1002/lno.12749,12,True,False,False,
1416,10.1002/lno.12749,13,True,False,False,
1417,10.1002/lno.12749,14,True,False,False,
1418,10.1002/lno.12749,15,True,False,False,
1419,10.1002/lno.12749,16,True,False,False,
1420,10.1002/lno.12749,17,True,False,False,
1421,10.1002/lno.12749,18,True,False,False,
1422,10.1002/lno.12749,19,True,False,False,
1423,10.1002/lno.12749,20,True,False,False,
1424,10.1002/lno.12749,21,True,False,False,
1425,10.1002/lno.12749,22,True,False,False,
1426,10.1002/lno.12749,23,True,False,False,
1427,10.1002/lno.12749,24,True,False,False,
1428,10.1002/lno.12749,25,True,False,False,
1429,10.1002/lno.12749,26,True,False,False,
1430,10.1002/lno.12749,27,True,False,False,
1431,10.1002/lno.12749,28,True,False,False,
1432,10.1002/lno.12749,29,True,False,False,
1433,10.1002/lno.12749,30,True,False,False,
1434,10.1002/lno.12751,-1,False,,,
1435,10.1002/lno.12786,-1,True,,,
1436,10.1002/lno.12786,0,True,False,False,
1437,10.1002/lno.12786,1,True,False,False,
1438,10.1002/lno.12786,2,True,False,False,
1439,10.1002/lno.12786,3,True,False,False,
1440,10.1002/lno.12786,4,True,False,False,
1441,10.1002/lno.12786,5,True,False,False,
1442,10.1002/lno.12786,6,True,False,False,
1443,10.1002/lno.12786,7,True,False,False,
1444,10.1002/lno.12786,8,True,False,False,
1445,10.1002/lno.12786,9,True,False,False,
1446,10.1002/lno.12786,10,True,False,False,
1447,10.1002/lno.12786,11,True,False,False,
1448,10.1002/lno.12786,12,True,False,False,
1449,10.1002/lno.12786,13,True,False,False,
1450,10.1002/lno.12786,14,True,False,False,
1451,10.1002/lno.12786,15,True,False,False,
1452,10.1002/lno.12786,16,True,False,False,
1453,10.1002/lno.12786,17,True,False,False,
1454,10.1002/lno.12786,18,True,False,False,
1455,10.1002/lno.12786,19,True,False,False,
1456,10.1002/lno.12786,20,True,False,False,
1457,10.1002/lno.12786,21,True,False,False,
1458,10.1002/lno.12786,22,True,False,False,
1459,10.1002/lno.12786,23,True,False,False,
1460,10.1002/lno.12786,24,True,False,False,
1461,10.1002/lno.12786,25,True,False,False,
1462,10.1002/lno.12786,26,True,False,False,
1463,10.1002/lno.12786,27,True,False,False,
1464,10.1002/lno.12786,28,True,False,False,
1465,10.1002/lno.12786,29,True,False,False,
1466,10.1002/lno.12786,30,True,False,False,
1467,10.1002/lno.12786,31,True,False,False,
1468,10.1002/lno.12786,32,True,False,False,
1469,10.1002/lno.12786,33,True,False,False,
1470,10.1002/lno.70020,-1,False,,,
1471,10.1002/lno.12724,-1,True,,,
1472,10.1002/lno.12724,0,True,False,False,
1473,10.1002/lno.12724,1,True,False,False,
1474,10.1002/lno.12724,2,True,False,False,
1475,10.1002/lno.12724,3,True,False,False,
1476,10.1002/lno.12724,4,True,False,False,
1477,10.1002/lno.12724,5,True,False,False,
1478,10.1002/lno.12724,6,True,False,False,
1479,10.1002/lno.12724,7,True,False,False,
1480,10.1002/lno.12724,8,True,False,False,
1481,10.1002/lno.12724,9,True,False,False,
1482,10.1002/lno.12724,10,True,False,False,
1483,10.1002/lno.12724,11,True,False,False,
1484,10.1002/lno.12724,12,True,True,False,"```json
{
  ""coastal_ecosystems"": [
    {
      ""ecosystem_name"": ""Nearshore Zone"",
      ""quantitative_attributes"": ""area including the intertidal habitats alongshore and out to where water, moderated by turbidity, becomes too deep for light to penetrate and sustain photosynthesis. It is inclusive of marine and estuarine habitats, but stops at the furthest landward reach of saltwater into an estuary and upriver; tidal freshwater zones of rivers are very closely, aquatically connected to this zone""
    },
    {
      ""ecosystem_name"": ""Coastal Transition Zone"",
      ""quantitative_attributes"": ""area extending from the seawater boundary of the Nearshore Zone to roughly a maximum distance of 20 km from the outer exposed coast. The 20 km boundary is based on the approximate outer edge of the Riverine Coastal Domain, scaled annually to the Rossby Radius""
    },
    {
      ""ecosystem_name"": ""Shelf Zone"",
      ""quantitative_attributes"": ""area of the continental shelf extending from the Coastal Transition Zone to where the continental shelf breaks (> 200 m deep) and slopes to the deep ocean""
    },
    {
      ""ecosystem_name"": ""Offshore Zone"",
      ""quantitative_attributes"": ""area on the ocean side of the continental shelf-break""
    }
  ]
}
```"
1485,10.1002/lno.12724,13,True,False,False,
1486,10.1002/lno.12724,14,True,False,False,
1487,10.1002/lno.12724,15,True,False,False,
1488,10.1002/lno.12724,16,True,False,False,
1489,10.1002/lno.12724,17,True,False,False,
1490,10.1002/lno.12724,18,True,False,False,
1491,10.1002/lno.12724,19,True,False,False,
1492,10.1002/lno.12724,20,True,False,False,
1493,10.1002/lno.12724,21,True,False,False,
1494,10.1002/lno.12724,22,True,False,True,
1495,10.1002/lno.12724,23,True,False,True,
1496,10.1002/lno.12724,24,True,False,True,
1497,10.1002/lno.12724,25,True,False,True,
1498,10.1002/lno.12724,26,True,False,False,
1499,10.1002/lno.12724,27,True,False,False,
1500,10.1002/lno.12724,28,True,False,False,
1501,10.1002/lno.12724,29,True,False,False,
1502,10.1002/lno.12724,30,True,False,False,
1503,10.1002/lno.12724,31,True,False,False,
1504,10.1002/lno.12724,32,True,False,False,
1505,10.1002/lno.12724,33,True,False,False,
1506,10.1002/lno.12724,34,True,False,False,
1507,10.1002/lno.12724,35,True,False,False,
1508,10.1002/lno.12724,36,True,False,False,
1509,10.1002/lno.12724,37,True,False,False,
1510,10.1002/lno.12724,38,True,False,False,
1511,10.1002/lno.12724,39,True,False,False,
1512,10.1002/lno.12724,40,True,False,False,
1513,10.1002/lno.12724,41,True,False,False,
1514,10.1002/lno.12724,42,True,False,False,
1515,10.1002/lno.12724,43,True,False,False,
1516,10.1002/lno.12724,44,True,False,False,
1517,10.1002/lno.12724,45,True,False,False,
1518,10.1002/lno.12724,46,True,False,True,
1519,10.1002/lno.12724,47,True,False,False,
1520,10.1002/lno.12724,48,True,False,False,
1521,10.1002/lno.12724,49,True,False,False,
1522,10.1002/lno.12724,50,True,False,False,
1523,10.1002/lno.12724,51,True,False,False,
1524,10.1002/lno.12724,52,True,False,False,
1525,10.1002/lno.12724,53,True,False,False,
1526,10.1002/lno.12724,54,True,False,False,
1527,10.1002/lno.12724,55,True,False,False,
1528,10.1002/lno.12724,56,True,False,False,
1529,10.1002/lno.12724,57,True,False,False,
1530,10.1002/lno.12724,58,True,False,False,
1531,10.1002/lno.12724,59,True,False,False,
1532,10.1002/lno.12724,60,True,False,False,
1533,10.1002/lno.12804,-1,True,,,
1534,10.1002/lno.12804,0,True,False,False,
1535,10.1002/lno.70085,-1,True,,,
1536,10.1002/lno.70085,0,True,False,False,
1537,10.1002/lno.70085,1,True,False,False,
1538,10.1002/lno.70085,2,True,False,False,
1539,10.1002/lno.70085,3,True,False,False,
1540,10.1002/lno.70085,4,True,False,False,
1541,10.1002/lno.70085,5,True,False,False,
1542,10.1002/lno.70085,6,True,False,False,
1543,10.1002/lno.70085,7,True,False,False,
1544,10.1002/lno.70085,8,True,False,False,
1545,10.1002/lno.70085,9,True,False,False,
1546,10.1002/lno.70085,10,True,False,False,
1547,10.1002/lno.70085,11,True,False,False,
1548,10.1002/lno.70085,12,True,False,False,
1549,10.1002/lno.70085,13,True,False,False,
1550,10.1002/lno.70085,14,True,False,False,
1551,10.1002/lno.70085,15,True,False,False,
1552,10.1002/lno.70085,16,True,False,False,
1553,10.1002/lno.70085,17,True,False,False,
1554,10.1002/lno.70085,18,True,False,False,
1555,10.1002/lno.70085,19,True,False,False,
1556,10.1002/lno.70085,20,True,False,False,
1557,10.1002/lno.70085,21,True,False,False,
1558,10.1002/lno.70085,22,True,False,False,
1559,10.1002/lno.70085,23,True,False,False,
1560,10.1002/lno.70085,24,True,False,False,
1561,10.1002/lno.70085,25,True,False,False,
1562,10.1002/lno.70085,26,True,False,False,
1563,10.1002/lno.70085,27,True,False,False,
1564,10.1002/lno.70069,-1,False,,,
1565,10.1002/lno.70083,-1,True,,,
1566,10.1002/lno.70083,0,True,False,False,
1567,10.1002/lno.70083,1,True,False,False,
1568,10.1002/lno.70083,2,True,False,False,
1569,10.1002/lno.70083,3,True,False,False,
1570,10.1002/lno.70083,4,True,False,False,
1571,10.1002/lno.70083,5,True,False,False,
1572,10.1002/lno.70083,6,True,False,False,
1573,10.1002/lno.70083,7,True,False,False,
1574,10.1002/lno.70083,8,True,False,False,
1575,10.1002/lno.70083,9,True,False,False,
1576,10.1002/lno.70083,10,True,False,False,
1577,10.1002/lno.70083,11,True,False,False,
1578,10.1002/lno.70083,12,True,False,False,
1579,10.1002/lno.70083,13,True,False,False,
1580,10.1002/lno.70083,14,True,False,False,
1581,10.1002/lno.70083,15,True,False,False,
1582,10.1002/lno.70083,16,True,False,False,
1583,10.1002/lno.70083,17,True,False,False,
1584,10.1002/lno.70083,18,True,False,False,
1585,10.1002/lno.70083,19,True,False,False,
1586,10.1002/lno.70083,20,True,False,False,
1587,10.1002/lno.70083,21,True,False,False,
1588,10.1002/lno.70083,22,True,False,False,
1589,10.1002/lno.70021,-1,True,,,
1590,10.1002/lno.70021,0,True,False,False,
1591,10.1002/lno.70021,1,True,False,False,
1592,10.1002/lno.70021,2,True,False,False,
1593,10.1002/lno.70021,3,True,False,False,
1594,10.1002/lno.70021,4,True,False,False,
1595,10.1002/lno.70021,5,True,False,False,
1596,10.1002/lno.70021,6,True,False,False,
1597,10.1002/lno.70021,7,True,False,False,
1598,10.1002/lno.70021,8,True,False,False,
1599,10.1002/lno.70021,9,True,False,False,
1600,10.1002/lno.70021,10,True,False,False,
1601,10.1002/lno.70021,11,True,False,False,
1602,10.1002/lno.70021,12,True,False,False,
1603,10.1002/lno.70021,13,True,False,False,
1604,10.1002/lno.70021,14,True,False,False,
1605,10.1002/lno.70021,15,True,False,False,
1606,10.1002/lno.70021,16,True,False,False,
1607,10.1002/lno.70021,17,True,False,False,
1608,10.1002/lno.70021,18,True,False,False,
1609,10.1002/lno.70021,19,True,False,False,
1610,10.1002/lno.70021,20,True,False,False,
1611,10.1002/lno.70021,21,True,False,False,
1612,10.1002/lno.70021,22,True,False,False,
1613,10.1002/lno.70021,23,True,False,False,
1614,10.1002/lno.70021,24,True,False,False,
1615,10.1002/lno.70021,25,True,False,False,
1616,10.1002/lno.70021,26,True,False,False,
1617,10.1002/lno.70021,27,True,False,False,
1618,10.1002/lno.70021,28,True,False,False,
1619,10.1002/lno.70021,29,True,False,False,
1620,10.1002/lno.70021,30,True,False,False,
1621,10.1002/lno.70021,31,True,False,False,
1622,10.1002/lno.70021,32,True,False,False,
1623,10.1002/lno.70021,33,True,False,False,
1624,10.1002/lno.70021,34,True,False,False,
1625,10.1002/lno.12783,-1,False,,,
1626,10.1002/lno.12817,-1,False,,,
1627,10.1002/lno.70095,-1,False,,,
1628,10.1002/lno.12815,-1,False,,,
1629,10.1002/lno.12761,-1,True,,,
1630,10.1002/lno.12761,0,True,False,False,
1631,10.1002/lno.12761,1,True,False,False,
1632,10.1002/lno.12761,2,True,False,False,
1633,10.1002/lno.12761,3,True,False,False,
1634,10.1002/lno.12761,4,True,False,False,
1635,10.1002/lno.12761,5,True,False,False,
1636,10.1002/lno.12761,6,True,False,False,
1637,10.1002/lno.12761,7,True,False,False,
1638,10.1002/lno.12761,8,True,False,True,
1639,10.1002/lno.12761,9,True,False,True,
1640,10.1002/lno.12761,10,True,False,False,
1641,10.1002/lno.12761,11,True,False,False,
1642,10.1002/lno.12761,12,True,False,False,
1643,10.1002/lno.12761,13,True,False,False,
1644,10.1002/lno.12761,14,True,False,False,
1645,10.1002/lno.12761,15,True,False,True,
1646,10.1002/lno.12761,16,True,False,False,
1647,10.1002/lno.12761,17,True,False,False,
1648,10.1002/lno.12761,18,True,False,False,
1649,10.1002/lno.12761,19,True,False,True,
1650,10.1002/lno.12761,20,True,False,True,
1651,10.1002/lno.12761,21,True,False,False,
1652,10.1002/lno.12761,22,True,False,False,
1653,10.1002/lno.12761,23,True,False,False,
1654,10.1002/lno.12761,24,True,False,False,
1655,10.1002/lno.12761,25,True,False,False,
1656,10.1002/lno.12761,26,True,False,False,
1657,10.1002/lno.12761,27,True,False,False,
1658,10.1002/lno.12761,28,True,False,False,
1659,10.1002/lno.12761,29,True,False,False,
1660,10.1002/lno.12761,30,True,False,False,
1661,10.1002/lno.12761,31,True,False,False,
1662,10.1002/lno.12761,32,True,False,False,
1663,10.1002/lno.12761,33,True,False,False,
1664,10.1002/lno.12761,34,True,False,False,
1665,10.1002/lno.12761,35,True,False,False,
1666,10.1002/lno.70029,-1,True,,,
1667,10.1002/lno.70029,0,True,False,False,
1668,10.1002/lno.70029,1,True,False,False,
1669,10.1002/lno.70029,2,True,False,False,
1670,10.1002/lno.70029,3,True,False,False,
1671,10.1002/lno.70029,4,True,False,False,
1672,10.1002/lno.70029,5,True,False,False,
1673,10.1002/lno.70029,6,True,False,False,
1674,10.1002/lno.70029,7,True,False,False,
1675,10.1002/lno.70029,8,True,False,False,
1676,10.1002/lno.70029,9,True,False,False,
1677,10.1002/lno.70029,10,True,False,False,
1678,10.1002/lno.70029,11,True,False,False,
1679,10.1002/lno.70029,12,True,False,False,
1680,10.1002/lno.70029,13,True,False,False,
1681,10.1002/lno.70029,14,True,False,False,
1682,10.1002/lno.70029,15,True,False,False,
1683,10.1002/lno.70029,16,True,False,False,
1684,10.1002/lno.70029,17,True,False,False,
1685,10.1002/lno.70029,18,True,False,False,
1686,10.1002/lno.70029,19,True,False,False,
1687,10.1002/lno.70029,20,True,False,False,
1688,10.1002/lno.70029,21,True,False,False,
1689,10.1002/lno.70029,22,True,False,False,
1690,10.1002/lno.70029,23,True,False,False,
1691,10.1002/lno.70029,24,True,False,False,
1692,10.1002/lno.70029,25,True,False,False,
1693,10.1002/lno.70029,26,True,False,False,
1694,10.1002/lno.70029,27,True,False,False,
