,doi,chunk,abstract_bool,definition_bool,table_bool,measurement_bool,definition
8639,10.1002/lno.12771,21,True,False,True,False,
8640,10.1002/lno.12771,22,True,False,False,False,
8641,10.1002/lno.12771,23,True,False,False,False,
8642,10.1002/lno.12771,24,True,False,True,False,
8643,10.1002/lno.12771,25,True,False,False,False,
8644,10.1002/lno.12771,26,True,False,True,False,
8645,10.1002/lno.12771,27,True,False,True,True,
8646,10.1002/lno.12771,28,True,False,False,False,
8647,10.1002/lno.12771,29,True,False,False,False,
8648,10.1002/lno.12771,30,True,False,False,False,
8649,10.1002/lno.12771,31,True,False,False,False,
8650,10.1002/lno.12771,32,True,False,False,False,
8651,10.1002/lno.12771,33,True,False,False,False,
8652,10.1002/lno.12771,34,True,False,True,False,
8653,10.1002/lno.12771,35,True,False,False,False,
8654,10.1002/lno.12771,36,True,False,False,False,
8655,10.1002/lno.12771,37,True,False,False,False,
8656,10.1002/lno.12771,38,True,False,False,False,
8657,10.1002/lno.12771,39,True,False,True,False,
8658,10.1002/lno.12771,40,True,False,True,False,
8659,10.1002/lno.12771,41,True,False,False,False,
8660,10.1002/lno.12810,-1,True,,,,
8661,10.1002/lno.12810,0,True,False,False,False,
8662,10.1002/lno.12810,1,True,False,False,False,
8663,10.1002/lno.12810,2,True,False,False,False,
8664,10.1002/lno.12810,3,True,False,False,False,
8665,10.1002/lno.12810,4,True,False,False,False,
8666,10.1002/lno.12810,5,True,False,False,False,
8667,10.1002/lno.12810,6,True,False,False,False,
8668,10.1002/lno.12810,7,True,False,False,False,
8669,10.1002/lno.12810,8,True,False,False,False,
8670,10.1002/lno.12810,9,True,False,False,False,
8671,10.1002/lno.12810,10,True,False,False,False,
8672,10.1002/lno.12810,11,True,False,False,False,
8673,10.1002/lno.12810,12,True,False,False,False,
8674,10.1002/lno.12810,13,True,False,False,False,
8675,10.1002/lno.12810,14,True,False,True,False,
8676,10.1002/lno.12810,15,True,False,False,False,
8677,10.1002/lno.12810,16,True,False,True,False,
8678,10.1002/lno.12810,17,True,False,False,False,
8679,10.1002/lno.12810,18,True,False,False,False,
8680,10.1002/lno.12810,19,True,False,False,False,
8681,10.1002/lno.12810,20,True,False,False,False,
8682,10.1002/lno.12810,21,True,False,False,False,
8683,10.1002/lno.12810,22,True,False,False,False,
8684,10.1002/lno.12810,23,True,False,False,False,
8685,10.1002/lno.12810,24,True,False,False,False,
8686,10.1002/lno.12810,25,True,False,False,False,
8687,10.1002/lno.12810,26,True,False,False,False,
8688,10.1002/lno.12810,27,True,False,True,False,
8689,10.1002/lno.12810,28,True,False,True,False,
8690,10.1002/lno.12810,29,True,False,False,False,
8691,10.1002/lno.12382,-1,False,,,,
8692,10.1002/lno.12467,-1,False,,,,
8693,10.1002/lno.12668,-1,True,,,,
8694,10.1002/lno.12668,0,True,False,False,False,
8695,10.1002/lno.12668,1,True,False,False,False,
8696,10.1002/lno.12668,2,True,False,False,False,
8697,10.1002/lno.12668,3,True,False,False,False,
8698,10.1002/lno.12668,4,True,False,False,False,
8699,10.1002/lno.12668,5,True,False,False,False,
8700,10.1002/lno.12668,6,True,False,False,False,
8701,10.1002/lno.12668,7,True,False,False,False,
8702,10.1002/lno.12668,8,True,False,False,False,
8703,10.1002/lno.12668,9,True,False,False,False,
8704,10.1002/lno.12668,10,True,False,False,False,
8705,10.1002/lno.12668,11,True,False,True,False,
8706,10.1002/lno.12668,12,True,False,True,False,
8707,10.1002/lno.12668,13,True,False,True,False,
8708,10.1002/lno.12668,14,True,False,False,False,
8709,10.1002/lno.12668,15,True,False,True,False,
8710,10.1002/lno.12668,16,True,False,False,False,
8711,10.1002/lno.12668,17,True,False,False,False,
8712,10.1002/lno.12668,18,True,False,False,False,
8713,10.1002/lno.12668,19,True,False,False,False,
8714,10.1002/lno.12668,20,True,False,False,False,
8715,10.1002/lno.12668,21,True,False,False,False,
8716,10.1002/lno.12668,22,True,False,False,False,
8717,10.1002/lno.12668,23,True,False,True,False,
8718,10.1002/lno.12668,24,True,False,False,False,
8719,10.1002/lno.11661,-1,True,,,,
8720,10.1002/lno.11661,0,True,False,False,False,
8721,10.1002/lno.11661,1,True,False,False,False,
8722,10.1002/lno.11661,2,True,False,False,False,
8723,10.1002/lno.11661,3,True,False,False,False,
8724,10.1002/lno.11661,4,True,False,False,False,
8725,10.1002/lno.11661,5,True,False,True,False,
8726,10.1002/lno.11661,6,True,False,False,False,
8727,10.1002/lno.11661,7,True,False,False,False,
8728,10.1002/lno.11661,8,True,False,True,False,
8729,10.1002/lno.11661,9,True,False,False,False,
8730,10.1002/lno.11661,10,True,False,False,False,
8731,10.1002/lno.11661,11,True,False,True,False,
8732,10.1002/lno.11661,12,True,False,False,False,
8733,10.1002/lno.11661,13,True,False,False,False,
8734,10.1002/lno.11661,14,True,False,False,False,
8735,10.1002/lno.11661,15,True,False,False,False,
8736,10.1002/lno.11661,16,True,False,False,False,
8737,10.1002/lno.11661,17,True,False,False,False,
8738,10.1002/lno.11661,18,True,False,False,False,
8739,10.1002/lno.11661,19,True,False,False,False,
8740,10.1002/lno.11661,20,True,False,False,False,
8741,10.1002/lno.11661,21,True,False,False,False,
8742,10.1002/lno.11661,22,True,False,False,False,
8743,10.1002/lno.11661,23,True,False,False,False,
8744,10.1002/lno.11661,24,True,False,False,False,
8745,10.1002/lno.11661,25,True,False,False,False,
8746,10.1002/lno.11661,26,True,True,True,False,"The coastal ecosystems being studied are **ponded areas** (specifically, six selected ponded sites). 

The specific quantitative attributes/descriptive characteristics used to define them are:

*   **Pond formation year:** Determined visually from aerial imagery (1 m resolution) from 2005 to 2017.
*   **Pond status:** Classified as expanding, stable, or shrinking based on change in total area over time (less than 10% change for stable, more than 10% increase/decrease between pond formation year/2005 and 2017).
*   **Soil pore water salinity (ppt):** Averaged across quadrats within each ponded area.
*   **Pore water pH:** Averaged across quadrats within each ponded area.
*   **Dominant plant species:** List of species found within each ponded area.



</start_of_turn>"
8747,10.1002/lno.11661,27,True,False,False,False,
8748,10.1002/lno.12616,-1,True,,,,
8749,10.1002/lno.12616,0,True,False,False,False,
8750,10.1002/lno.12616,1,True,False,False,False,
8751,10.1002/lno.12616,2,True,False,False,False,
8752,10.1002/lno.12616,3,True,False,False,False,
8753,10.1002/lno.12616,4,True,False,False,False,
8754,10.1002/lno.12616,5,True,False,False,False,
8755,10.1002/lno.12616,6,True,False,False,False,
8756,10.1002/lno.12616,7,True,False,True,False,
8757,10.1002/lno.12616,8,True,False,False,False,
8758,10.1002/lno.12616,9,True,False,False,False,
8759,10.1002/lno.12616,10,True,False,False,False,
8760,10.1002/lno.12616,11,True,False,False,False,
8761,10.1002/lno.12616,12,True,False,False,False,
8762,10.1002/lno.12616,13,True,False,False,False,
8763,10.1002/lno.12616,14,True,False,True,False,
8764,10.1002/lno.12616,15,True,False,False,False,
8765,10.1002/lno.12616,16,True,False,False,False,
8766,10.1002/lno.12616,17,True,False,False,False,
8767,10.1002/lno.12616,18,True,False,False,False,
8768,10.1002/lno.12616,19,True,False,False,False,
8769,10.1002/lno.12616,20,True,False,False,False,
8770,10.1002/lno.12616,21,True,False,True,False,
8771,10.1002/lno.12616,22,True,False,False,False,
8772,10.1002/lno.12616,23,True,False,False,False,
8773,10.1002/lno.12616,24,True,False,False,False,
8774,10.1002/lno.12616,25,True,False,False,False,
8775,10.1002/lno.12616,26,True,False,False,False,
8776,10.1002/lno.12616,27,True,False,False,False,
8777,10.1002/lno.12616,28,True,False,False,False,
8778,10.1002/lno.11709,-1,True,,,,
8779,10.1002/lno.11709,0,True,False,False,False,
8780,10.1002/lno.11709,1,True,False,False,False,
8781,10.1002/lno.11709,2,True,False,False,False,
8782,10.1002/lno.11709,3,True,False,False,False,
8783,10.1002/lno.11709,4,True,False,True,False,
8784,10.1002/lno.11709,5,True,False,True,True,
8785,10.1002/lno.11709,6,True,False,True,True,
8786,10.1002/lno.11709,7,True,False,False,False,
8787,10.1002/lno.11709,8,True,False,False,False,
8788,10.1002/lno.11709,9,True,False,True,False,
8789,10.1002/lno.11709,10,True,False,False,False,
8790,10.1002/lno.11709,11,True,False,False,False,
8791,10.1002/lno.11709,12,True,False,True,False,
8792,10.1002/lno.11709,13,True,False,True,False,
8793,10.1002/lno.11709,14,True,False,False,False,
8794,10.1002/lno.11709,15,True,False,False,False,
8795,10.1002/lno.11709,16,True,False,False,False,
8796,10.1002/lno.11709,17,True,False,False,False,
8797,10.1002/lno.11709,18,True,False,False,False,
8798,10.1002/lno.11709,19,True,False,False,False,
8799,10.1002/lno.11709,20,True,False,False,False,
8800,10.1002/lno.11709,21,True,False,False,False,
8801,10.1002/lno.11709,22,True,False,False,False,
8802,10.1002/lno.11709,23,True,False,True,False,
8803,10.1002/lno.11709,24,True,False,False,False,
8804,10.1002/lno.11709,25,True,False,False,False,
8805,10.1002/lno.11709,26,True,False,False,False,
8806,10.1002/lno.11709,27,True,False,False,False,
8807,10.1002/lno.11709,28,True,False,False,False,
8808,10.1002/lno.11709,29,True,False,False,False,
8809,10.1002/lno.11709,30,True,False,False,False,
8810,10.1002/lno.11709,31,True,False,False,False,
8811,10.1002/lno.11709,32,True,False,False,False,
8812,10.1002/lno.11709,33,True,False,False,False,
8813,10.1002/lno.11709,34,True,False,False,False,
8814,10.1002/lno.11709,35,True,False,False,False,
8815,10.1002/lno.11709,36,True,False,False,False,
8816,10.1002/lno.11709,37,True,False,False,False,
8817,10.1002/lno.11709,38,True,False,False,False,
8818,10.1002/lno.11709,39,True,False,False,False,
8819,10.1002/lno.11709,40,True,False,False,False,
8820,10.1002/lno.11709,41,True,False,False,False,
8821,10.1002/lno.11709,42,True,False,False,False,
8822,10.1002/lno.11709,43,True,False,False,False,
8823,10.1002/lno.11709,44,True,False,False,False,
8824,10.1002/lno.11709,45,True,False,False,False,
8825,10.1002/lno.11709,46,True,False,False,False,
8826,10.1002/lno.11709,47,True,False,False,False,
8827,10.1002/lno.11709,48,True,False,False,False,
8828,10.1002/lno.11709,49,True,False,False,False,
8829,10.1002/lno.11709,50,True,False,False,False,
8830,10.1002/lno.11709,51,True,False,False,False,
8831,10.1002/lno.11709,52,True,False,False,False,
8832,10.1002/lno.11709,53,True,False,False,False,
8833,10.1002/lno.11709,54,True,False,False,False,
8834,10.1002/lno.11709,55,True,False,False,False,
8835,10.1002/lno.11709,56,True,False,False,False,
8836,10.1002/lno.11709,57,True,False,False,False,
8837,10.1002/lno.11709,58,True,False,False,False,
8838,10.1002/lno.12423,-1,False,,,,
8839,10.1002/lno.12177,-1,False,,,,
8840,10.1002/lno.12305,-1,False,,,,
8841,10.1002/lno.12419,-1,True,,,,
8842,10.1002/lno.12419,0,True,False,False,False,
8843,10.1002/lno.12419,1,True,False,False,False,
8844,10.1002/lno.12419,2,True,False,False,False,
8845,10.1002/lno.12419,3,True,False,False,False,
8846,10.1002/lno.12419,4,True,False,False,False,
8847,10.1002/lno.12419,5,True,False,False,False,
8848,10.1002/lno.12419,6,True,True,False,False,"The coastal ecosystem being studied is **salt marshes**, specifically within the **Wadden Sea**. 

The context defines three distinct marsh zones quantitatively by **elevation and flooding regime**, and descriptively by their dominant vegetation:

*   **Pioneer zone:** Dominated by *Spartina anglica Hubb.* with high frequencies of *S. europaea agg. (L.)*
*   **Low marsh:** Vegetated by a mix of 15-20 halophytes, with higher abundances of *Halimione portulacoides (L.) Aell.*, *Limonium vulgare Mill.*, and *Puccinellia maritima (Huts.) Parl.*
*   **High marsh:** Dominated by *E. athericus (Lk) Kerg.*"
8849,10.1002/lno.12419,7,True,False,False,False,
8850,10.1002/lno.12419,8,True,False,False,False,
8851,10.1002/lno.12419,9,True,False,False,False,
8852,10.1002/lno.12419,10,True,False,False,False,
8853,10.1002/lno.12419,11,True,False,True,False,
8854,10.1002/lno.12419,12,True,False,False,False,
8855,10.1002/lno.12419,13,True,False,True,False,
8856,10.1002/lno.12419,14,True,False,True,False,
8857,10.1002/lno.12419,15,True,False,True,False,
8858,10.1002/lno.12419,16,True,False,False,False,
8859,10.1002/lno.12419,17,True,False,True,False,
8860,10.1002/lno.12419,18,True,False,False,False,
8861,10.1002/lno.12419,19,True,False,False,False,
8862,10.1002/lno.12419,20,True,False,False,False,
8863,10.1002/lno.12419,21,True,False,False,False,
8864,10.1002/lno.12419,22,True,False,False,False,
8865,10.1002/lno.12419,23,True,False,False,False,
8866,10.1002/lno.12419,24,True,False,False,False,
8867,10.1002/lno.12419,25,True,False,True,False,
8868,10.1002/lno.12419,26,True,False,True,False,
8869,10.1002/lno.12419,27,True,False,True,False,
8870,10.1002/lno.12419,28,True,False,False,False,
8871,10.1002/lno.12737,-1,True,,,,
8872,10.1002/lno.12737,0,True,False,False,False,
8873,10.1002/lno.11788,-1,True,,,,
8874,10.1002/lno.11788,0,True,False,False,False,
8875,10.1002/lno.11788,1,True,False,False,False,
8876,10.1002/lno.11788,2,True,False,False,False,
8877,10.1002/lno.11788,3,True,False,False,False,
8878,10.1002/lno.11788,4,True,False,False,False,
8879,10.1002/lno.11788,5,True,False,False,True,
8880,10.1002/lno.11788,6,True,False,True,False,
8881,10.1002/lno.11788,7,True,False,False,False,
8882,10.1002/lno.11788,8,True,False,False,False,
8883,10.1002/lno.11788,9,True,False,False,False,
8884,10.1002/lno.11788,10,True,False,False,False,
8885,10.1002/lno.11788,11,True,False,True,False,
8886,10.1002/lno.11788,12,True,False,False,False,
8887,10.1002/lno.11788,13,True,False,False,False,
8888,10.1002/lno.11788,14,True,False,False,False,
8889,10.1002/lno.11788,15,True,False,False,False,
8890,10.1002/lno.11788,16,True,False,False,False,
8891,10.1002/lno.11788,17,True,False,False,False,
8892,10.1002/lno.11788,18,True,False,False,False,
8893,10.1002/lno.11788,19,True,False,False,False,
8894,10.1002/lno.11788,20,True,False,False,False,
8895,10.1002/lno.11788,21,True,False,False,False,
8896,10.1002/lno.11788,22,True,False,False,False,
8897,10.1002/lno.11788,23,True,False,False,False,
8898,10.1002/lno.11788,24,True,False,True,False,
8899,10.1002/lno.11788,25,True,False,True,False,
8900,10.1002/lno.11788,26,True,False,False,False,
8901,10.1002/lno.11788,27,True,False,False,True,
8902,10.1002/lno.11788,28,True,False,False,False,
8903,10.1002/lno.11788,29,True,False,False,False,
8904,10.1002/lno.11788,30,True,False,False,False,
8905,10.1002/lno.11788,31,True,False,True,False,
8906,10.1002/lno.11788,32,True,False,False,False,
8907,10.1002/lno.11788,33,True,False,True,True,
8908,10.1002/lno.11788,34,True,False,True,False,
8909,10.1002/lno.11788,35,True,False,False,False,
8910,10.1002/lno.11788,36,True,False,False,False,
8911,10.1002/lno.11788,37,True,False,False,False,
8912,10.1002/lno.11788,38,True,False,False,False,
8913,10.1002/lno.11788,39,True,False,False,False,
8914,10.1002/lno.11788,40,True,False,False,False,
8915,10.1002/lno.11788,41,True,False,False,False,
8916,10.1002/lno.11788,42,True,False,True,False,
8917,10.1002/lno.11788,43,True,False,True,False,
8918,10.1002/lno.11788,44,True,False,False,False,
8919,10.1002/lno.12689,-1,True,,,,
8920,10.1002/lno.12689,0,True,False,False,False,
8921,10.1002/lno.12689,1,True,False,False,False,
8922,10.1002/lno.12689,2,True,False,False,False,
8923,10.1002/lno.12689,3,True,False,False,False,
8924,10.1002/lno.12689,4,True,False,False,False,
8925,10.1002/lno.12689,5,True,False,False,False,
8926,10.1002/lno.12689,6,True,False,False,False,
8927,10.1002/lno.12689,7,True,False,False,False,
8928,10.1002/lno.12689,8,True,False,False,False,
8929,10.1002/lno.12689,9,True,False,False,False,
8930,10.1002/lno.12689,10,True,False,False,False,
8931,10.1002/lno.12689,11,True,False,False,False,
8932,10.1002/lno.12689,12,True,False,True,False,
8933,10.1002/lno.12689,13,True,False,False,False,
8934,10.1002/lno.12689,14,True,False,False,False,
8935,10.1002/lno.12689,15,True,False,True,False,
8936,10.1002/lno.12689,16,True,False,True,False,
8937,10.1002/lno.12689,17,True,False,False,False,
8938,10.1002/lno.12689,18,True,False,True,False,
8939,10.1002/lno.12689,19,True,False,True,False,
8940,10.1002/lno.12689,20,True,False,False,False,
8941,10.1002/lno.12689,21,True,False,False,False,
8942,10.1002/lno.12689,22,True,False,False,False,
8943,10.1002/lno.12689,23,True,False,False,False,
8944,10.1002/lno.12689,24,True,False,False,False,
8945,10.1002/lno.12689,25,True,False,False,False,
8946,10.1002/lno.12689,26,True,False,False,False,
8947,10.1002/lno.12689,27,True,False,True,False,
8948,10.1002/lno.12689,28,True,False,True,True,
8949,10.1002/lno.12689,29,True,False,True,False,
8950,10.1002/lno.12689,30,True,False,True,True,
8951,10.1002/lno.12689,31,True,False,False,False,
8952,10.1002/lno.12689,32,True,False,False,False,
8953,10.1002/lno.12020,-1,False,,,,
8954,10.1002/lno.12243,-1,False,,,,
8955,10.1002/lno.12400,-1,True,,,,
8956,10.1002/lno.12400,0,True,False,False,False,
8957,10.1002/lno.12400,1,True,False,False,False,
8958,10.1002/lno.12400,2,True,False,False,False,
8959,10.1002/lno.12400,3,True,False,False,False,
8960,10.1002/lno.12400,4,True,False,False,False,
8961,10.1002/lno.12400,5,True,False,True,False,
8962,10.1002/lno.12400,6,True,False,False,False,
8963,10.1002/lno.12400,7,True,False,False,False,
8964,10.1002/lno.12400,8,True,False,False,False,
8965,10.1002/lno.12400,9,True,False,False,False,
8966,10.1002/lno.12400,10,True,False,False,False,
8967,10.1002/lno.12400,11,True,False,False,False,
8968,10.1002/lno.12400,12,True,False,False,False,
8969,10.1002/lno.12400,13,True,False,False,False,
8970,10.1002/lno.12400,14,True,False,False,False,
8971,10.1002/lno.12400,15,True,False,True,False,
8972,10.1002/lno.12400,16,True,False,False,False,
8973,10.1002/lno.12400,17,True,False,False,False,
8974,10.1002/lno.12400,18,True,False,False,False,
8975,10.1002/lno.12400,19,True,False,False,False,
8976,10.1002/lno.12400,20,True,False,False,False,
8977,10.1002/lno.12400,21,True,False,False,False,
8978,10.1002/lno.12400,22,True,False,False,False,
8979,10.1002/lno.12400,23,True,False,False,False,
8980,10.1002/lno.12400,24,True,False,False,False,
8981,10.1002/lno.12400,25,True,False,False,False,
8982,10.1002/lno.12400,26,True,False,False,False,
8983,10.1002/lno.12400,27,True,False,False,False,
8984,10.1002/lno.12764,-1,False,,,,
8985,10.1002/lno.12086,-1,True,,,,
8986,10.1002/lno.12086,0,True,False,False,False,
8987,10.1002/lno.12086,1,True,False,False,False,
8988,10.1002/lno.12086,2,True,False,False,False,
8989,10.1002/lno.12086,3,True,False,False,False,
8990,10.1002/lno.12086,4,True,False,False,False,
8991,10.1002/lno.12086,5,True,False,False,False,
8992,10.1002/lno.12086,6,True,False,False,False,
8993,10.1002/lno.12086,7,True,False,False,False,
8994,10.1002/lno.12086,8,True,False,False,False,
8995,10.1002/lno.12086,9,True,False,False,False,
8996,10.1002/lno.12086,10,True,False,False,False,
8997,10.1002/lno.12086,11,True,False,False,False,
8998,10.1002/lno.12086,12,True,False,False,False,
8999,10.1002/lno.12086,13,True,False,False,False,
9000,10.1002/lno.12086,14,True,False,False,False,
9001,10.1002/lno.12086,15,True,False,True,False,
9002,10.1002/lno.12086,16,True,False,False,False,
9003,10.1002/lno.12086,17,True,False,False,False,
9004,10.1002/lno.12086,18,True,False,False,False,
9005,10.1002/lno.12086,19,True,False,False,False,
9006,10.1002/lno.12086,20,True,False,True,False,
9007,10.1002/lno.12086,21,True,False,False,False,
9008,10.1002/lno.12086,22,True,False,True,False,
9009,10.1002/lno.12086,23,True,False,True,False,
9010,10.1002/lno.12086,24,True,False,True,False,
9011,10.1002/lno.12086,25,True,False,False,False,
9012,10.1002/lno.12086,26,True,False,False,False,
9013,10.1002/lno.12086,27,True,False,False,False,
9014,10.1002/lno.12086,28,True,False,True,False,
9015,10.1002/lno.12086,29,True,False,True,False,
9016,10.1002/lno.12086,30,True,False,False,False,
9017,10.1002/lno.12086,31,True,False,False,False,
9018,10.1002/lno.12086,32,True,False,False,False,
9019,10.1002/lno.12086,33,True,False,False,False,
9020,10.1002/lno.12086,34,True,False,False,False,
9021,10.1002/lno.12327,-1,True,,,,
9022,10.1002/lno.12327,0,True,False,False,False,
9023,10.1002/lno.12327,1,True,False,False,False,
9024,10.1002/lno.12327,2,True,False,False,False,
9025,10.1002/lno.12327,3,True,False,False,False,
9026,10.1002/lno.12327,4,True,False,False,False,
9027,10.1002/lno.12327,5,True,False,False,False,
9028,10.1002/lno.12327,6,True,False,False,False,
9029,10.1002/lno.12327,7,True,False,False,False,
9030,10.1002/lno.12327,8,True,False,False,False,
9031,10.1002/lno.12327,9,True,False,False,False,
9032,10.1002/lno.12327,10,True,False,False,False,
9033,10.1002/lno.12327,11,True,False,True,False,
9034,10.1002/lno.12327,12,True,False,False,False,
9035,10.1002/lno.12327,13,True,False,True,False,
9036,10.1002/lno.12327,14,True,False,False,False,
9037,10.1002/lno.12327,15,True,False,False,False,
9038,10.1002/lno.12327,16,True,False,False,False,
9039,10.1002/lno.12327,17,True,False,False,False,
9040,10.1002/lno.12327,18,True,False,False,False,
9041,10.1002/lno.12327,19,True,False,False,False,
9042,10.1002/lno.12327,20,True,False,False,False,
9043,10.1002/lno.12327,21,True,False,False,False,
9044,10.1002/lno.12327,22,True,False,True,False,
9045,10.1002/lno.12327,23,True,False,True,False,
9046,10.1002/lno.11647,-1,False,,,,
9047,10.1002/lno.12608,-1,True,,,,
9048,10.1002/lno.12608,0,True,False,False,False,
9049,10.1002/lno.12608,1,True,False,False,False,
9050,10.1002/lno.12608,2,True,False,False,False,
9051,10.1002/lno.12608,3,True,False,False,False,
9052,10.1002/lno.12608,4,True,False,False,False,
9053,10.1002/lno.12608,5,True,True,False,False,"**Coastal Ecosystem:** Seagrass meadows

**Quantitative/Descriptive Characteristics:**

*   **Location:** Located landward of Wreck Island within South Bay.
*   **Area:** Approximately 20.3 km<sup>2</sup>.
*   **Depth of surrounding lagoons:** Typically average depth = 1-2 m.
*   **Water residence time:** Varies between 12 and 80 h.
*   **Summer water temperature:** On average, 0.7°C warmer in the central meadow relative to the meadow edge.



</start_of_turn>"
9054,10.1002/lno.12608,6,True,False,False,False,
9055,10.1002/lno.12608,7,True,False,True,False,
9056,10.1002/lno.12608,8,True,False,False,False,
9057,10.1002/lno.12608,9,True,False,False,False,
9058,10.1002/lno.12608,10,True,False,True,False,
9059,10.1002/lno.12608,11,True,False,False,False,
9060,10.1002/lno.12608,12,True,False,False,False,
9061,10.1002/lno.12608,13,True,False,False,False,
9062,10.1002/lno.12608,14,True,False,False,False,
9063,10.1002/lno.12608,15,True,False,False,False,
9064,10.1002/lno.12608,16,True,False,False,False,
9065,10.1002/lno.12608,17,True,False,False,False,
9066,10.1002/lno.12608,18,True,False,False,False,
9067,10.1002/lno.12608,19,True,False,False,False,
9068,10.1002/lno.12608,20,True,False,False,False,
9069,10.1002/lno.12608,21,True,False,False,False,
9070,10.1002/lno.12608,22,True,False,False,False,
9071,10.1002/lno.11957,-1,False,,,,
9072,10.1002/lno.12794,-1,True,,,,
9073,10.1002/lno.12794,0,True,False,False,False,
9074,10.1002/lno.12794,1,True,False,False,False,
9075,10.1002/lno.12794,2,True,False,False,False,
9076,10.1002/lno.12794,3,True,False,False,False,
9077,10.1002/lno.12794,4,True,False,False,False,
9078,10.1002/lno.12794,5,True,False,False,False,
9079,10.1002/lno.12794,6,True,False,False,False,
9080,10.1002/lno.12794,7,True,False,False,False,
9081,10.1002/lno.12794,8,True,False,True,False,
9082,10.1002/lno.12794,9,True,False,False,False,
9083,10.1002/lno.12794,10,True,False,True,False,
9084,10.1002/lno.12794,11,True,False,False,False,
9085,10.1002/lno.12794,12,True,False,True,False,
9086,10.1002/lno.12794,13,True,False,True,False,
9087,10.1002/lno.12794,14,True,False,False,False,
9088,10.1002/lno.12794,15,True,False,False,False,
9089,10.1002/lno.12794,16,True,False,True,False,
9090,10.1002/lno.12794,17,True,False,False,False,
9091,10.1002/lno.12794,18,True,False,False,False,
9092,10.1002/lno.12794,19,True,False,False,False,
9093,10.1002/lno.12794,20,True,False,False,False,
9094,10.1002/lno.12794,21,True,False,False,False,
9095,10.1002/lno.12794,22,True,False,False,False,
9096,10.1002/lno.12794,23,True,False,False,False,
9097,10.1002/lno.12794,24,True,False,False,False,
9098,10.1002/lno.12794,25,True,False,False,False,
9099,10.1002/lno.12794,26,True,False,False,False,
9100,10.1002/lno.12794,27,True,False,False,False,
9101,10.1002/lno.12794,28,True,False,False,False,
9102,10.1002/lno.12794,29,True,False,False,False,
9103,10.1002/lno.12794,30,True,False,False,False,
9104,10.1002/lno.12794,31,True,False,False,False,
9105,10.1002/lno.12556,-1,True,,,,
9106,10.1002/lno.12556,0,True,False,False,False,
9107,10.1002/lno.12556,1,True,False,False,False,
9108,10.1002/lno.12556,2,True,False,False,False,
9109,10.1002/lno.12556,3,True,False,False,False,
9110,10.1002/lno.12556,4,True,False,False,False,
9111,10.1002/lno.12556,5,True,False,False,False,
9112,10.1002/lno.12556,6,True,False,False,False,
9113,10.1002/lno.12556,7,True,False,True,False,
9114,10.1002/lno.12556,8,True,False,True,False,
9115,10.1002/lno.12556,9,True,False,True,False,
9116,10.1002/lno.12556,10,True,False,False,False,
9117,10.1002/lno.12556,11,True,False,True,False,
9118,10.1002/lno.12556,12,True,False,False,False,
9119,10.1002/lno.12556,13,True,False,False,False,
9120,10.1002/lno.12556,14,True,False,False,False,
9121,10.1002/lno.12556,15,True,False,False,False,
9122,10.1002/lno.12556,16,True,False,True,False,
9123,10.1002/lno.12556,17,True,False,True,False,
9124,10.1002/lno.12556,18,True,False,True,False,
9125,10.1002/lno.12556,19,True,False,False,False,
9126,10.1002/lno.12556,20,True,False,False,False,
9127,10.1002/lno.12556,21,True,False,True,False,
9128,10.1002/lno.12556,22,True,False,False,False,
9129,10.1002/lno.12556,23,True,False,True,False,
9130,10.1002/lno.12556,24,True,False,False,False,
9131,10.1002/lno.11971,-1,False,,,,
9132,10.1002/lno.11774,-1,False,,,,
9133,10.1002/lno.11280,-1,True,,,,
9134,10.1002/lno.11280,0,True,False,False,False,
9135,10.1002/lno.11280,1,True,False,False,False,
9136,10.1002/lno.11280,2,True,False,False,False,
9137,10.1002/lno.11280,3,True,False,False,False,
9138,10.1002/lno.11280,4,True,False,False,False,
9139,10.1002/lno.11280,5,True,False,False,False,
9140,10.1002/lno.11280,6,True,False,False,False,
9141,10.1002/lno.11280,7,True,False,False,False,
9142,10.1002/lno.11280,8,True,False,False,False,
9143,10.1002/lno.11280,9,True,False,False,False,
9144,10.1002/lno.11280,10,True,False,False,False,
9145,10.1002/lno.11280,11,True,False,False,False,
9146,10.1002/lno.11280,12,True,False,False,False,
9147,10.1002/lno.12070,-1,True,,,,
9148,10.1002/lno.12070,0,True,False,False,False,
9149,10.1002/lno.12070,1,True,False,False,True,
9150,10.1002/lno.12070,2,True,False,False,True,
9151,10.1002/lno.12070,3,True,False,False,True,
9152,10.1002/lno.12070,4,True,False,False,True,
9153,10.1002/lno.12070,5,True,False,False,True,
9154,10.1002/lno.12070,6,True,False,False,False,
9155,10.1002/lno.12070,7,True,False,True,False,
9156,10.1002/lno.12070,8,True,False,False,False,
9157,10.1002/lno.12070,9,True,False,False,True,
9158,10.1002/lno.12070,10,True,False,False,False,
9159,10.1002/lno.12070,11,True,False,False,False,
9160,10.1002/lno.12070,12,True,False,False,False,
9161,10.1002/lno.12070,13,True,False,True,True,
9162,10.1002/lno.12070,14,True,False,True,True,
9163,10.1002/lno.12070,15,True,False,True,True,
9164,10.1002/lno.12070,16,True,False,False,False,
9165,10.1002/lno.12070,17,True,False,True,False,
9166,10.1002/lno.12070,18,True,False,True,False,
9167,10.1002/lno.12070,19,True,False,False,True,
9168,10.1002/lno.12070,20,True,False,False,True,
9169,10.1002/lno.12070,21,True,False,False,False,
