,doi,chunk,abstract_bool,definition_bool,table_bool,measurement_bool,definition
1051,10.1002/lno.11734,49,True,False,False,False,
1052,10.1002/lno.11734,50,True,False,False,False,
1053,10.1002/lno.11734,51,True,False,False,False,
1054,10.1002/lno.11734,52,True,False,False,False,
1055,10.1002/lno.11734,53,True,False,False,False,
1056,10.1002/lno.11734,54,True,False,False,False,
1057,10.1002/lno.11734,55,True,False,False,False,
1058,10.1002/lno.11734,56,True,False,False,False,
1059,10.1002/lno.11734,57,True,False,False,False,
1060,10.1002/lno.11734,58,True,False,False,True,
1061,10.1002/lno.11734,59,True,False,False,True,
1062,10.1002/lno.11734,60,True,False,False,False,
1063,10.1002/lno.11734,61,True,False,False,False,
1064,10.1002/lno.11734,62,True,False,True,False,
1065,10.1002/lno.11734,63,True,False,True,True,
1066,10.1002/lno.11734,64,True,False,False,False,
1067,10.1002/lno.12273,-1,False,,,,
1068,10.1002/lno.12190,-1,False,,,,
1069,10.1002/lno.12557,-1,False,,,,
1070,10.1002/lno.11730,-1,True,,,,
1071,10.1002/lno.11730,0,True,False,False,False,
1072,10.1002/lno.11730,1,True,False,False,False,
1073,10.1002/lno.11730,2,True,False,False,False,
1074,10.1002/lno.11730,3,True,False,False,False,
1075,10.1002/lno.11730,4,True,False,False,False,
1076,10.1002/lno.11730,5,True,False,False,False,
1077,10.1002/lno.11730,6,True,False,True,False,
1078,10.1002/lno.11730,7,True,False,True,True,
1079,10.1002/lno.11730,8,True,False,True,False,
1080,10.1002/lno.11730,9,True,False,True,True,
1081,10.1002/lno.11730,10,True,False,False,True,
1082,10.1002/lno.11730,11,True,False,False,False,
1083,10.1002/lno.11730,12,True,False,False,False,
1084,10.1002/lno.11730,13,True,False,True,False,
1085,10.1002/lno.11730,14,True,False,False,False,
1086,10.1002/lno.11730,15,True,False,False,False,
1087,10.1002/lno.11730,16,True,False,True,True,
1088,10.1002/lno.11730,17,True,False,True,False,
1089,10.1002/lno.11730,18,True,False,True,False,
1090,10.1002/lno.11730,19,True,False,True,False,
1091,10.1002/lno.11730,20,True,False,True,False,
1092,10.1002/lno.11730,21,True,False,False,False,
1093,10.1002/lno.11730,22,True,False,True,False,
1094,10.1002/lno.11730,23,True,False,True,False,
1095,10.1002/lno.11730,24,True,False,False,False,
1096,10.1002/lno.11730,25,True,False,False,False,
1097,10.1002/lno.11730,26,True,False,False,False,
1098,10.1002/lno.11730,27,True,False,True,False,
1099,10.1002/lno.11730,28,True,False,False,False,
1100,10.1002/lno.11730,29,True,False,False,False,
1101,10.1002/lno.11730,30,True,False,False,False,
1102,10.1002/lno.11730,31,True,False,True,False,
1103,10.1002/lno.12161,-1,True,,,,
1104,10.1002/lno.12161,0,True,False,False,False,
1105,10.1002/lno.12161,1,True,False,False,False,
1106,10.1002/lno.12161,2,True,False,False,False,
1107,10.1002/lno.12161,3,True,False,False,False,
1108,10.1002/lno.12161,4,True,False,True,False,
1109,10.1002/lno.12161,5,True,False,False,False,
1110,10.1002/lno.12161,6,True,False,False,False,
1111,10.1002/lno.12161,7,True,False,False,False,
1112,10.1002/lno.12161,8,True,False,False,False,
1113,10.1002/lno.12161,9,True,False,False,False,
1114,10.1002/lno.12161,10,True,False,False,False,
1115,10.1002/lno.12161,11,True,False,False,False,
1116,10.1002/lno.12161,12,True,False,False,False,
1117,10.1002/lno.12161,13,True,False,True,False,
1118,10.1002/lno.12161,14,True,False,True,False,
1119,10.1002/lno.12161,15,True,False,True,False,
1120,10.1002/lno.12161,16,True,False,False,False,
1121,10.1002/lno.12161,17,True,False,False,False,
1122,10.1002/lno.12161,18,True,False,False,False,
1123,10.1002/lno.12161,19,True,False,False,False,
1124,10.1002/lno.12161,20,True,False,False,False,
1125,10.1002/lno.12161,21,True,False,False,False,
1126,10.1002/lno.12161,22,True,False,False,False,
1127,10.1002/lno.12161,23,True,False,False,False,
1128,10.1002/lno.12161,24,True,False,False,False,
1129,10.1002/lno.12161,25,True,False,False,False,
1130,10.1002/lno.12161,26,True,False,False,False,
1131,10.1002/lno.12161,27,True,False,False,False,
1132,10.1002/lno.12161,28,True,False,False,False,
1133,10.1002/lno.12161,29,True,False,True,False,
1134,10.1002/lno.12161,30,True,False,True,False,
1135,10.1002/lno.12161,31,True,False,True,False,
1136,10.1002/lno.12161,32,True,False,True,False,
1137,10.1002/lno.12161,33,True,False,True,False,
1138,10.1002/lno.12161,34,True,False,True,False,
1139,10.1002/lno.12161,35,True,False,True,False,
1140,10.1002/lno.12161,36,True,False,True,False,
1141,10.1002/lno.12161,37,True,False,True,False,
1142,10.1002/lno.12161,38,True,False,False,False,
1143,10.1002/lno.12161,39,True,False,False,False,
1144,10.1002/lno.12161,40,True,False,False,False,
1145,10.1002/lno.12161,41,True,False,False,False,
1146,10.1002/lno.12161,42,True,False,True,False,
1147,10.1002/lno.12161,43,True,False,True,False,
1148,10.1002/lno.12161,44,True,False,True,False,
1149,10.1002/lno.12279,-1,True,,,,
1150,10.1002/lno.12279,0,True,False,False,False,
1151,10.1002/lno.12241,-1,True,,,,
1152,10.1002/lno.12241,0,True,True,False,True,"The coastal ecosystems being studied are **mangroves, salt marshes, and seagrass beds**. 

They are defined by their ability to **fix CO 2 as organic matter and store it underground in anoxic, accumulating sediments**. Specifically, they are identified as **“blue carbon ecosystems,” that is, hotspots of marine organic carbon burial**. The context also mentions that studies have gathered data on their **carbon sequestration rates (net amount of organic carbon accumulated each year)** and **carbon stocks (integration of long-term carbon storage in sediment over time)**."
1153,10.1002/lno.12241,1,True,True,False,True,"Based on the excerpt, the coastal ecosystem being studied is **mangroves**. 

Specific quantitative attributes or descriptive characteristics used to define them include:

*   **More than 35% of mangrove area has already been lost.**
*   **Estimated restoration potential of >8000 km<sup>2</sup>.**
*   **More than 100 km<sup>2</sup> is still lost annually.**
*   **Store more carbon below ground per unit area than most other forests.**
*   **Largest carbon stocks among blue carbon ecosystems.**
*   **Rates of net primary productivity of 13.6 ± 4.5 MgC org ha<sup>-1</sup> yr<sup>-1</sup>.**
*   **High burial efficiency of autochthonous and allochthonous production, leading to accumulation of organic-carbon-rich deposits often meters deep and millennia old.**
*   They are recognized as **ecosystem service hotspots**.
*   They provide services like **fisheries nursery habitat, timber, run-off purification, and protection from erosion and storm events**."
1154,10.1002/lno.12241,2,True,False,False,False,
1155,10.1002/lno.12241,3,True,False,False,False,
1156,10.1002/lno.12241,4,True,False,False,True,
1157,10.1002/lno.12241,5,True,False,False,False,
1158,10.1002/lno.12241,6,True,False,False,False,
1159,10.1002/lno.12241,7,True,False,False,False,
1160,10.1002/lno.12241,8,True,False,False,True,
1161,10.1002/lno.12241,9,True,False,False,False,
1162,10.1002/lno.12241,10,True,False,False,True,
1163,10.1002/lno.12241,11,True,False,False,False,
1164,10.1002/lno.12241,12,True,False,True,False,
1165,10.1002/lno.12241,13,True,False,False,False,
1166,10.1002/lno.12241,14,True,False,False,True,
1167,10.1002/lno.12241,15,True,False,True,False,
1168,10.1002/lno.12241,16,True,False,False,False,
1169,10.1002/lno.12241,17,True,True,False,False,"The coastal ecosystems being studied are **mangrove environments** specifically in the **Galapagos** and the **Baja Peninsula**. 

Here's how they are defined by the context:

**Galapagos mangroves:**
*   Characterized by harsh environments: arid conditions, no freshwater/sediment flow from inland, rocky shores, remoteness.
*   Grow in well-protected rocky coves with narrow mouths, shielding them from waves and marine sediment.
*   Lack rivers, potentially relying on subterranean freshwater flows.
*   Sediment is largely organic due to the absence of inorganic sediment sources.
*   Carbon densities are significantly greater than other areas studied, but vary due to wave exposure (protected coves vs. sandy bays).

**Baja Peninsula mangroves:**
*   Show a large range of carbon densities.
*   Sites range from sandy lagoons with large influxes of marine inorganic sediment to more protected, high-intertidal locations with deep carbon-rich peat layers, sometimes overlain by clay sediment."
1170,10.1002/lno.12241,18,True,False,True,True,
1171,10.1002/lno.12241,19,True,False,True,True,
1172,10.1002/lno.12241,20,True,False,False,False,
1173,10.1002/lno.12241,21,True,False,False,False,
1174,10.1002/lno.12241,22,True,False,False,False,
1175,10.1002/lno.12241,23,True,False,False,False,
1176,10.1002/lno.12241,24,True,False,False,False,
1177,10.1002/lno.12241,25,True,False,True,True,
1178,10.1002/lno.12241,26,True,False,False,False,
1179,10.1002/lno.12241,27,True,False,True,True,
1180,10.1002/lno.12241,28,True,False,False,False,
1181,10.1002/lno.12241,29,True,False,False,True,
1182,10.1002/lno.12241,30,True,False,False,False,
1183,10.1002/lno.12241,31,True,False,False,False,
1184,10.1002/lno.12241,32,True,False,False,True,
1185,10.1002/lno.12241,33,True,False,False,False,
1186,10.1002/lno.11707,-1,False,,,,
1187,10.1002/lno.12471,-1,True,,,,
1188,10.1002/lno.12471,0,True,False,False,False,
1189,10.1002/lno.12471,1,True,True,False,False,"The context focuses on **estuaries** and **deltas** as coastal ecosystems. 

Here's how they are defined or characterized within the excerpt:

*   **Estuaries:** Defined as ""transitional areas between the riverine domain and marine waters,"" receiving significant inputs of organic and inorganic carbon from sources like rivers, groundwater, mangrove tidal creeks, and the ocean.
*   **Deltas:** Defined as ""coastal estuarine environment created by the deposition of riverine sediments to the coastline more rapidly than its removal and/or redistribution by tides or waves."" They are described as mostly sources of CO2 to the atmosphere.

The context also mentions a connection between deltaic systems and **wetlands** (specifically **mangrove forests**) as contributing to CO2 emissions, but does not provide a defining characteristic for wetlands themselves. It quantifies estuaries as comprising “7% of the total area of the global ocean.”"
1190,10.1002/lno.12471,2,True,True,False,False,"The coastal ecosystems being studied are **estuaries** and **mangroves**. 

Here are the specific quantitative attributes or descriptive characteristics used to define them in the context:

**Estuaries:**
*   Significant sources of CO2 into the atmosphere, with a flux of **0.1 Pg C yr-1**.
*   Tropical latitude estuaries usually present the **largest fluxes per unit area**.
*   Fluxes have **great spatial and seasonal variability**.
*   Contain the **largest rivers in the world regarding water discharge** (specifically, most of the largest rivers are in the tropics).

**Mangroves:**
*   One of the **most productive ecosystems** in the world.
*   **Store and sequester large amounts of carbon** in their biomass and soils.
*   Mangrove tidal creeks and adjacent waters act as a **strong source of CO2** to the atmosphere.
*   CO2 flux is attributed to exchanges with **porewater enriched in pCO2, dissolved inorganic carbon (DIC), and total alkalinity (TA)**.
*   Estimated emissions on the order of **34.1 ± 5.4 Tg C per year**.
*   Surface waters of mangrove creeks are normally **enriched in TA and DIC**.
*   Ratios between DIC and TA can provide important insights into the CO2 dynamics of these coastal systems."
1191,10.1002/lno.12471,3,True,False,False,False,
1192,10.1002/lno.12471,4,True,False,False,False,
1193,10.1002/lno.12471,5,True,False,False,False,
1194,10.1002/lno.12471,6,True,False,False,False,
1195,10.1002/lno.12471,7,True,False,False,False,
1196,10.1002/lno.12471,8,True,False,False,False,
1197,10.1002/lno.12471,9,True,False,False,False,
1198,10.1002/lno.12471,10,True,False,True,False,
1199,10.1002/lno.12471,11,True,False,False,False,
1200,10.1002/lno.12471,12,True,False,True,False,
1201,10.1002/lno.12471,13,True,False,True,False,
1202,10.1002/lno.12471,14,True,False,False,False,
1203,10.1002/lno.12471,15,True,False,True,False,
1204,10.1002/lno.12471,16,True,True,True,False,"Based on the provided excerpt, the following coastal ecosystems are being studied, along with the quantitative attributes used to define them:

*   **River-dominated:** Defined by average wind speed (4.06, 6.53, 5.46), standard deviation (2.23, 3.28, 2.71), minimum (0.32, 1.04, 0.48), and maximum (10.33, 13.10, 12.28) wind speed values, as well as several other numerical values.
*   **Marine-dominated:** Defined by average wind speed (5.96, 4.36), standard deviation (2.11, 2.39), minimum (0.44, 0.01), and maximum (14.98, 16.54) wind speed values, as well as several other numerical values.
*   **Dry Mangrove-dominated:** Defined by average wind speed (3.03), standard deviation (1.43), minimum (0.33), and maximum (8.36) wind speed values, as well as several other numerical values.

The excerpt primarily uses **wind speed** (average, standard deviation, minimum, and maximum values) and several other numerical values to characterize these ecosystems. It is implied that these values are associated with specific locations or channels within each ecosystem type. Additional numerical values are reported but are not described in detail."
1205,10.1002/lno.12471,17,True,False,False,False,
1206,10.1002/lno.12471,18,True,False,False,False,
1207,10.1002/lno.12471,19,True,False,True,False,
1208,10.1002/lno.12471,20,True,False,False,False,
1209,10.1002/lno.12471,21,True,False,False,False,
1210,10.1002/lno.12471,22,True,False,False,False,
1211,10.1002/lno.12471,23,True,False,False,False,
1212,10.1002/lno.12471,24,True,True,False,False,"The coastal ecosystems being studied are **estuaries** and **mangrove-dominated regions** within the **PRD** (presumably a specific geographic location, but not explicitly defined in this excerpt). 

The specific quantitative attributes/descriptive characteristics used to define them are:

*   **pCO2** levels (specifically, largely oversaturated levels)
*   **DO%** (dissolved oxygen percentage) and its correlation with pCO2.
*   **Chl a** values (chlorophyll a, indicating primary productivity) – specifically, higher values along the main channel of the PRD, lower values in marine/mangrove regions (particularly during the dry season), and the lack of correlation between Chl a and pCO2.
*   **Influence of oligotrophic seawater** (low Chl a values) in marine/mangrove regions.
*   **Mangrove influence** as a factor distinguishing these estuaries from others.
*   **Aerobic and anaerobic bacterial metabolism** in water and sediments (specifically, sulfate reduction and denitrification in mangrove tidal creeks).
*   **Nutrient availability** supporting Chl a values."
1213,10.1002/lno.12471,25,True,False,False,False,
1214,10.1002/lno.12471,26,True,False,False,False,
1215,10.1002/lno.12471,27,True,False,False,False,
1216,10.1002/lno.12471,28,True,False,False,False,
1217,10.1002/lno.12471,29,True,False,False,False,
1218,10.1002/lno.12471,30,True,False,False,False,
1219,10.1002/lno.12471,31,True,False,False,False,
1220,10.1002/lno.12104,-1,True,,,,
1221,10.1002/lno.12104,0,True,False,False,False,
