,doi,chunk,abstract_bool,text,definition_bool,table_bool,measurement_bool,definition
648,10.1002/lno.11628,19,True,"## Zooplankton and copepod community
Copepods were the most numerous zooplankton collected in the sediment trap, in agreement with results obtained with net sampling showing that pelagic copepods dominate the zooplankton community in terms of abundance and biomass in the CAA (Fortier et al. 2002;Michel et al. 2006;Nelson et al. 2019). Among the non-copepod taxa, the pteropod L. helicina and appendicularians were also relatively abundant, similar to net collections made in nearby Coronation Gulf and Bathurst Inlet (Nelson et al. 2019). These taxa must play an important role in the carbon cycle of the Gulf ecosystem through grazing and production of fecal pellets (Turner 2015). L. helicina also contributes to the transformation, export and sequestration of atmospheric CO 2 through the fabrication and export of its aragonite shell at depth (Bauerfeind et al. 2014;Lischka and Hagen 2016). Appendicularians are important filter feeders that contribute significantly to the vertical particle flux through the production of fast sinking fecal pellets and sedimentation of discarded houses (Bauerfeind et al. 1997). While a strong association between water temperature and zooplankton productivity and the timing of its growth season has been observed in Barrow Strait (Hamilton et al. 2013;Michel et al. 2015), the growth and reproduction of copepods and the presence of L. helicina and appendicularians during winter and early spring suggest a weak association between water temperature and zooplankton productivity in the Gulf.",False,False,False,
649,10.1002/lno.11628,20,True,"With a composition dominated by M. longa, Microcalanus spp., Pseudocalanus spp., O. similis, T. borealis, and C. glacialis, the sediment trap assemblage was similar to the zooplankton community of Resolute Passage (Michel et al. 2006). While the large oceanic copepod C. hyperboreus dominates the mesozooplankton biomass on the deep margins of the Arctic shelf seas and has frequently been observed in Barrow Strait (Michel et al. 2006;Darnis et al. 2019), only low numbers of C. hyperboreus stage C3 and older were collected in the sediment trap in the Gulf (Fig. 5e). As the life-history strategy of C. hyperboreus involves a long overwintering season in diapause at depths of several hundred to thousands of meters (Ashjian et al. 2003;Darnis et al. 2019), it is unlikely that successful reproduction occurs in the rather shallow Gulf, explaining the absence of younger copepodite stages. Furthermore, vertical distribution of this species mostly at depth for a major part of the year would prevent its transport over the Gulf shoaling.",False,False,False,
650,10.1002/lno.11628,21,True,"The description of the seasonal development of the dominant copepods provides further information on their lifecycles in the Gulf. In the Arctic Ocean, the income breeders Pseudocalanus spp. and C. glacialis exploit sea ice algae to fuel their egg production and the ensuing phytoplankton bloom to fuel their growth, development, and lipid storage (Runge and Ingram 1991;Tourangeau and Runge 1991;Wold et al. 2011;Daase et al. 2013). The high numbers of Pseudocalanus spp. and C. glacialis collected during the peak of diatom export suggested such life-history strategy and a match between algal production and herbivorous grazers in the Gulf. Timing of reproduction was reflected first in the increasing abundance of Pseudocalanus spp./C. glacialis naupliar stages matching with the period of sea ice algal production and release in the water column in spring and summer, and, second, in the high abundance of copepodite stages of all species, in particular young copepodites of Pseudocalanus spp. and C. glacialis, coinciding with the export of the diatom bloom during late summer. The large proportion of naupliar stage N1 among the nauplii collected at depth was likely the consequence of their inability to swim (Ota et al. 2008). The early occurrence of nauplii and of feeding naupliar stage N3 in 2016 supports an enhanced sea ice algae production, biomass, and export that year. The higher ice algal biomass may also explain the higher numbers of Pseudocalanus spp. collected in autumn 2016, in agreement with the highest abundance and egg production of Pseudocalanus acuspes observed during a year of abundant ice algae in Barrow Strait (Fortier et al. 2002). While C. glacialis copepodite stages C1 and C2 were only observed from July to September, young copepodites of Pseudocalanus spp. were always observed in high numbers during summer and sporadically observed in low numbers throughout the sampling. This discrepancy suggests the production of a single generation of C. glacialis in summer (Daase et al. 2013) while Pseudocalanus spp. also reproduces during autumn and winter, as revealed by the presence of Pseudocalanus spp. C1 and C2 from October to February in the Amundsen Gulf of the Beaufort Sea (Darnis and Fortier 2014).",False,False,False,
651,10.1002/lno.11628,22,True,"By contrast, the distinct abundance pattern of the omnivorous copepods M. longa and Microcalanus spp. are explained by a different life-history strategy than the major herbivore copepods. Both taxa are generally active year-round in Arctic waters, feeding on microzooplankton, detritus, and microalgae to sustain their development and complete a 1 yr life-cycle (Tande and Grønvik 1983;Ashjian et al. 2003;Lischka and Hagen 2016). For M. longa, the clear transition from young copepodite stages C1-C2 to C5 and adults from autumn to the following summer confirms an annual life cycle and the development of a single generation per year in the Gulf, as previously reported in the CAA (Conover and Huntley 1991). Young stages C1 and C2 indicated a lengthy reproduction season ( 6 months) each year following the late summer diatom bloom, in contrast to the sustained reproduction observed throughout the year based on the yearly presence of all copepodites stages in the Beaufort and Chukchi Seas (Ashjian et al. 2003) and in Kongsfjorden, Svalbard (Lischka and Hagen 2016). The relatively high abundance of the oceanic M. longa (Darnis et al. 2008) in the shallow Gulf may reflect an overestimation by the sediment trap but nonetheless provide crucial insight on its life cycle in the CAA. The continuous collection of Microcalanus spp. of all copepodite stages suggests a sustained reproduction in the Gulf, similar to the coincident presence of all Microcalanus spp. copepodite stages observed throughout the year in the Western Arctic Ocean (Ashjian et al. 2003) and Kongsfjorden (Lischka and Hagen 2016). Omnivorous copepods in abundance may be an important food source for the higher trophic levels, especially during winter. On the other hand, they also contribute to recycling organic carbon and to the attenuation of downward POC fluxes (Ashjian et al. 2003;Berge et al. 2015).",False,False,False,
652,10.1002/lno.11628,23,True,"## Nematodes and meroplankton
The high abundance of nematodes during the sea ice melt period from May to July was most likely due to their release from the sea ice. Nematodes have been identified as an important component of the sea ice meiofauna in Arctic regions where coastal or first-year landfast ice prevails, such as in the Beaufort Sea off the coast of Alaska, in the North Water Polynya, and in Barrow Strait (Carey and Montagna 1982;Kern and Carey 1983;Riemann and Sime-Ngando 1997;Nozais et al. 2001). Larger nematode export in the Gulf during spring 2016 may be a response to higher food availability due to a larger abundance of sympagic algae possibly contributing to the enhanced development of the sea ice meiofauna, as observed in the Beaufort Sea (Carey and Montagna 1982). The absence of nematodes when sea ice algae were released in March and April 2016 likely indicated their low abundance within the ice at that time of the year, as nematode abundance has been reported to rapidly increase due to reproduction from April to late May or June in the shallow Beaufort Sea (Carey and Montagna 1982;Kern and Carey 1983;Carey 1992) and in Resolute Passage (Riemann and Sime-Ngando 1997). The absence of nematodes at times of intensified current velocities and sediment resuspension in September and October further support the sympagic origin of the nematodes collected at depth.",False,False,False,
653,10.1002/lno.11628,24,True,"While increased meroplankton abundance is often associated with the phytoplankton bloom period in northern and Arctic waters (Stübner et al. 2016;Michelsen et al. 2017;Walczy nska et al. 2019), the near constant presence of bivalve veligers, echinoderm larvae and polychaete larvae throughout the study period suggested the spawning of benthic organisms in the Gulf or the advection of planktotrophic larvae from surrounding regions. This sustained presence of meroplankton in the water column possibly indicated a diverse benthic community with distinct feeding and reproductive strategies. The higher current velocities and sea ice algae export during spring 2016 may have contributed to the generally larger abundance of meroplankton through enhanced advection from nearby areas and/or improved feeding conditions. Meroplankton are certainly important trophic components in the Gulf pelagic ecosystem, both as grazers and as prey for upper trophic levels, as observed in other high-Arctic areas (Stübner et al. 2016).",False,False,False,
654,10.1002/lno.11628,25,True,"## Implications for the future Queen Maud Gulf region
Three years of continuous monitoring based on an oceanographic mooring indicated that important components of the Gulf marine ecosystem are influenced by an annual cycle of landfast ice breakup in June, sea ice melt in July, export of the diatom bloom in August-September, and a variable timing and magnitude in sea ice algae export. These observations concur with previous observations of high interannual variability in ice algae biomass and production and in the timing of release of ice algae under landfast ice in the Barrow Strait area of the CAA (Michel et al. 1996(Michel et al. , 2006;;Fortier et al. 2002). Earlier and larger sea ice algae export in 2016 in the Gulf led to an earlier development of copepod nauplii, earlier and larger export of nematodes, and larger meroplankton abundance during spring, clearly showing the importance of sea ice algae for this shallow Arctic shelf ecosystem.Significant trends toward shorter landfast sea ice duration were recently reported for the Gulf region, with sea ice breakup occurring 2.8 d earlier per decade since 1979 (Galley et al. 2012). This change in the timing of sea ice breakup may reduce the growth period of ice algae and lead to the earlier development of pelagic phytoplankton blooms upon stratification of the surface layer. However, models predict that increased ice melt along with stronger precipitation and river discharge will increase surface layer stratification in the southern CAA, potentially limiting nutrient input in surface waters and hence primary production (Wassmann 2011).Simulation results showed that the Queen Maud Gulf route, one of the two main routes of the Northwest Passage, will continuously be accessible in 20 years (Sou and Flato 2009), suggesting a potential increase in maritime traffic through the Gulf in the near future. Shipping traffic has already increased in the Northwest Passage, with the number of vessels and the total kilometers traveled annually almost doubling in the Canadian Arctic from 1990 to 2015 (Pizzolato et al. 2014;Dawson et al. 2018). The data presented here therefore provide a baseline for evaluating the direct and indirect impacts of climate change on the marine ecosystem of the Gulf.",False,False,False,
655,10.1002/lno.11628,26,True,"### Fig. 1 .**Caption:** Fig. 1. Location of the mooring deployed from October 2015 to August 2018 in Queen Maud Gulf and positions of the wrecks of the HMS Erebus and HMS Terror.### Fig. 2 .**Caption:** Fig. 2. (a) Retrieved daylight duration at 68.2 N, (b) satellite-derived daily sea ice concentration (gray) and modeled snow depth (blue) above the mooring location (68.35-68.1 N; 101.4-102.1 W). Blue shaded areas indicate the melt period. Black line shows the median sea ice concentration from 1971 to 2018 for the Coronation-Maud region adapted from the Canadian Ice Service, (c) modeled wind speed, (d) in situ current speed, and (e) in situ water temperature. Note the different deployment depths.### Fig. 3 .**Caption:** Fig. 3. (a) Total particulate matter flux and %particulate organic carbon in the total particulate matter flux and (b) particulate organic carbon flux and C : N ratio obtained from October 2015 to August 2018. Sea ice concentration (gray line) is added to the top panel as a reminder.### Untitled Figure
**Caption:** Fig. 4. (a) Relative abundance of microalgal groups composing the microalgal flux, (b) diatom fluxes and suspended chlorophyll a concentration (2017-2018), and (c) relative abundance of diatoms obtained from October 2015 to August 2018. Sea ice concentration (gray line) is added to the top panel as a reminder.### CopepodsFig. 5 .**Caption:** Fig. 5. (a) Zooplankton and (b) copepods present in the sediment trap from October 2015 to August 2018. Sea ice concentration (gray line) is added to the top panel as a reminder.",False,False,True,
656,10.1002/lno.11628,27,True,"### Fig. 6 .**Caption:** Fig. 6. Dominant copepod and nauplii present from October 2015 to August 2018: (a) Metridia longa, (b) Microcalanus spp., (c) Pseudocalanus spp., (d) Calanus glacialis, (e) Calanus hyperboreus, and (f) Pseudocalanus spp./C. glacialis nauplii. Sea ice concentration (gray line) is added to the top panel as a reminder.### Fig. 7 .**Caption:** Fig. 7. (a) Nematodes and (b) meroplankton present from October 2015 to August 2018. Sea ice concentration (gray line) is added to the top panel as a reminder.",False,False,False,
657,10.1002/lno.11628,28,True,"### Table 1 .**Caption:** Deployment information and annual total particulate matter, particulate organic carbon, and diatom fluxes obtained in Queen Maud Gulf. |  | yr -1 ) |  |  | 
 | Diatoms | (million cells m -2 | 1578 | 3021 | 2138
 |  | ) |  |  | 
 |  | yr -1 |  |  | 
 | POC | (g C m -2 | 4.2 | 6.6 | 8.4
 | TPM | (g m -2 ) yr -1 | 287 | 243 | 290
CTD-Fluo | depth | (m) | - | - | 61
ADCP | depth | (m) | 60 | 79 | 60
Trap | depth | (m) | 78 | 92 | 75
Water | depth | (m) | 97 | 112 | 112
 | Longitude | ( W) | 101.8078 | 101.8032 | 101.7986
 | Latitude | ( N) | 68.2411 | 68.2470 | 68.2425
Sampling | period | (days) | 320 | 333 | 365
 |  | Sampling period | 01 Oct 2015-16 Aug 2016 | 01 Sep 2016-31 Jul 2017 | 16 Aug 2017-16 Aug 2018## Acknowledgments
The data presented herein were made available by the Amundsen Science program supported by the Canada Foundation for Innovation, ArcticNet, the W. Garfield Weston Foundation, and Parks Canada. The views expressed in this publication do not necessarily represent the views of Amundsen Science or that of its partners. We thank the officers and crew of the CCGS Amundsen and all mooring technicians involved in the deployment and recovery of moorings. We also thank Marie Parenteau for microalgal taxonomy analyses.## Conflict of Interest
None declared.",False,True,False,
658,10.1002/lno.11985,-1,True,,,,,
659,10.1002/lno.11985,0,True,"# Scallop shells as geochemical archives of phytoplankton‐related ecological processes in a temperate coastal ecosystem
## Abstract
Phytoplankton dynamics in coastal ecosystems is increasingly altered by land-based human activities. Yet, this global vision conceals major disparities, among sites and through time. As conventional monitoring time series are quite sparse and relatively short, biological records of environmental variability appear as relevant tools to gain insights into phytoplankton dynamics over larger temporal and spatial scales. Here, we present results of an interdisciplinary project dealing with chemical information archived in shells of Pecten maximus (Bivalvia; Pectinidae), known to form daily growth striae on its shell surface. Several individuals were collected in the Bay of Brest (France) in 2011 and 2012, and analyzed for the molybdenum and lithium concentrations in their soft tissues and the element-to-calcium ratios (Mo : Ca and Li : Ca) in their calcitic striae. All shells revealed high synchrony and reproducibility in their Mo : Ca and Li : Ca profiles, characterized with a major peak at the end of May and in mid-June 2011, respectively. Detailed analysis of physical, chemical, and biological variables measured in seawater during an extensive 9-month environmental survey enabled a meticulous description of phytoplankton dynamics in 2011 and its impact on shell geochemistry. Main findings strongly suggest that (1) the timing of Mo : Ca peaks reflects the occurrence of silicon limitation and diatom aggregation periods, (2) the height of these peaks relates to the amplitude of the first spring diatom bloom, and (3) Li : Ca serves as a proxy for the temporal dynamics of diatom biovolume and of biogenic silica recycling at the sediment-water interface.",False,False,False,
660,10.1002/lno.11985,1,True,"## Untitled Section
Phytoplankton is the cornerstone of the oceans, forming the pedestal of almost all marine food webs. Although making up only 0.2% of the total photosynthetic biomass on Earth, these tiny organisms are responsible for approx. 46% of the annual global net primary production (Field et al. 1998). Among phytoplankton, diatoms are by far the main contributors to global net primary production (approx. 50%), together with coccolithophores and chlorophytes (approx. 20% each), and finally cyanobacteria (approx. 10%; Rousseaux and Gregg 2014). Up to 25% of this production occurs on continental margins (Boyce et al. 2010) that yet occupy a mere 7% of the ocean surface. These shallow-water ecosystems are strongly affected by land-based human activities. For instance, enhanced nitrogen and phosphorus loadings can change the natural ratios between nutrients, leading to quantitative and qualitative alterations in phytoplankton communities. A decrease in the Si/N ratio (due to enhanced nitrogen supply) can result in shifts in phytoplankton communities initially dominated by silicified species (diatoms) toward nonsilicified species (e.g., dinoflagellates) that are sometimes toxic (Cloern 2001).Given its crucial role in the functioning of oceanic and coastal ecosystems, and more broadly in the global biogeochemical carbon cycle and regulation of the climate of the Earth, it is paramount to characterize the spatial and temporal variabilities of phytoplankton dynamics. This is commonly achieved using remote sensing since the first satellite sensors were launched in the late 1970s. This approach is undoubtedly very useful, specifically because it provides the largest possible spatial coverage. However, its limited temporal extent (approx. two decades) renders the identification of long-term, pluridecadal, trends very difficult. Remote sensing also has significant limitations in coastal waters where high levels of suspended particulate matter and colored dissolved organic matter can significantly influence optical properties of surface waters, thus altering phytoplankton estimates (Blondeau-Patissier et al. 2014).",False,False,False,
661,10.1002/lno.11985,2,True,"Conventional monitoring time series (electronic instruments, periodic water sampling) provide reliable information in coastal ecosystems, and are essential to detect, measure, and understand changes in the Earth system and its biological communities. Remarkable long-term, still ongoing, examples are the Helgoland series which started in the German Bight in 1962 (Hickel 1998), and the Continuous Plankton Recorder survey launched in the North Sea and North-East Atlantic in 1948 (Warner and Hays 1994). However, most other observational phytoplankton records are too short to encompass natural lowfrequency cycles in coastal environments. Moreover, such data sets are relatively scattered and thus poorly replicated. Some studies attempted to combine transparency-derived (Secchi disk measurements) and in situ chlorophyll data in order to get longer records (110 years long; Boyce et al. 2010) but such data blending could lead to significant biases in the estimation of chlorophyll a (Chl a) concentration (Mackas 2011). Therefore, the development of new tools aiming at reconstructing longterm, high-resolution, estimates of phytoplankton dynamics are necessary to get a better understanding of macroecological changes in coastal ecosystems.",False,False,False,
662,10.1002/lno.11985,3,True,"Within this framework, biogenic archives of environmental variability may embody a valuable approach for extending phytoplankton records over longer time scales. Indeed, corals, sclerosponges, coralline algae, or mollusk shells form their external calcium carbonate skeleton periodically, leading to the accretion of growth increments and lines (aka ""striae"" in pectinids). Providing their periodicity of formation is known, these structures can in turn serve as chronological benchmarks to place each portion of a given archive into precise temporal context (a major component of the research field of ""sclerochronology""). Corals, sclerosponges and coralline algae are powerful tools for investigations on past environmental variability with a seasonal to annual resolution. However, in highly dynamic systems such as coastal waters, many ecological processes such as phytoplankton blooms occur on daily or weekly time scales. From that prospect, bivalve mollusk shells appear as outstanding archives for high-resolution paleoecological studies because many species form distinct daily growth patterns. These biocarbonates can therefore provide detailed, daily-resolved records of environmental variables. The latter are archived in shells in the form of geochemical properties such as stable isotopes and minor and trace elements (Peharda et al. 2021).",False,False,False,
663,10.1002/lno.11985,4,True,"Most studies dealing with geochemical composition of bivalve shells focused on proxies for seawater temperature. Yet, their potential as archives for phytoplankton dynamics has been overlooked. Historically, such studies first attempted to use the stable carbon isotope composition of shells as a paleoproductivity proxy, reflecting the isotope signature of dissolved inorganic carbon (Mook and Vogel 1968). However, the δ 13 C shell values often also reflect the isotope signal of metabolic carbon that ends up in the shell during shell formation (Marchais et al., 2015). Inspired by deep-sea oceanographic studies, the barium-to-calcium ratio (Ba : Ca) measured in shells has long been the most promising tool to assess phytoplankton dynamics. Indeed, ontogenetic variations of Ba : Ca have a similar profile in many bivalve species, that is, a background value (with variations possibly reflecting changes in salinity; Poulain et al. 2015) interrupted by sharp peaks which are often synchronous between contemporaneous specimens from the same locality (Doré et al. 2020). Phytoplankton blooms (especially diatoms) have often been put forward as the most likely drivers of Ba : Ca peaks in shells. However, this relationship is definitely not straightforward, and factors controlling Ba : Ca variations are still puzzling and not sufficiently understood (Gillikin et al. 2008).",False,False,False,
664,10.1002/lno.11985,5,True,"More recently, molybdenum-to-calcium (Mo : Ca) and lithium-to-calcium (Li : Ca) ratios in bivalve shells have been suggested as promising proxies for phytoplankton bloom dynamics (Thébault et al. 2009a;Barats et al. 2010;Thébault and Chauvaud 2013;Sadatzki et al. 2019). However, the influence of phytoplankton dynamics on Mo and Li incorporation in bivalve shells has been put in doubt in two recent studies on common cockles and Arctic bivalves (Füllenbach et al. 2015;Vihtakari et al. 2017). Undoubtedly, the extreme scarcity of studies dealing with Mo and Li prevents conclusions about the exact mechanisms behind their incorporation into bivalve shells. More studies are required to determine how faithful Mo : Ca and Li : Ca ratios archived in shells record changes in phytoplankton biomass and composition in coastal ecosystems.In summary, existing proxies for phytoplankton dynamics in bivalve shells are still not well constrained. The present study thus focuses on Mo : Ca and Li : Ca ratios in shells of P. maximus from the Bay of Brest (France). This scallop species has major advantages for sclerochronological investigations, including a rapid shell growth rate (up to several hundreds of micrometers per day) and the presence of clearly visible annual and daily external growth lines on its shell (Fig. 1). This common species has a biogeographical distribution spanning the entire European Atlantic coastline, extending from Northern Norway (Lofoten islands) to Southern Portugal (and beyond to Morocco via Azores). Moreover, it has many very close relative species all over the world, with very similar characteristics (e.g., Pecten jacobeus in the Mediterranean, Pecten fumatus in Australia, Pecten albicans along the coasts of Japan and China, Pecten novaezelandiae endemic to New Zealand, Pecten sulcicostatus in South Africa, or Leopecten diegensis from California and Mexico). Any calibration of proxies for phytoplankton dynamics on P. maximus might be applied to these other scallop species, thus opening up new, amazing horizons.",False,False,False,
665,10.1002/lno.11985,6,True,"The primary goal of this paper is to get a better understanding of ecological processes driving the incorporation of Mo and Li into P. maximus shells from the Bay of Brest. To this end, we retrieved ontogenetic, sub-weekly resolved, time series of Mo : Ca and Li : Ca in shells of 16 contemporaneous specimens which differed in their ontogenetic age and sampling locality. This unique data set was then compared with numerous environmental data obtained from a high-frequency monitoring station located next to the scallop population. Our ultimate objective was to develop new, high-resolution, temporally well-constrained, and robust proxies for phytoplankton dynamics in coastal ecosystems.",False,False,False,
666,10.1002/lno.11985,7,True,"## Material and methods
## Study area
Our study site, the Pointe de Lanvéoc (48 17 0 39 00 N-4 27 0 12 00 W), is located in the southern part of the Bay of Brest (Brittany, Northwest France; Fig. 2). The Bay of Brest is a semienclosed, macro-tidal, marine ecosystem of 180 km 2 connected to shelf waters (Iroise Sea, North-East Atlantic) by a narrow and deep strait (2 km width, 40 m max. depth). The bay itself is a shallow basin with an average depth of 10 m. The shoals are relatively wide, and only 15% of the total area is deeper than 20 m. Two rivers, the Aulne (catchment area = 1792 km 2 ) and the Elorn (catchment area = 379 km 2 ), are responsible for up to 80% of the total freshwater input into the bay. The fieldwork was carried out between gabions #2 and #3 of the former oil terminal jetty, approx. 150 m north of the shore (average depth at mid-tide = 10 m). The floor is characterized by mixed sandy and silty sediments, with significant amounts of large biogenic detritus (shells, calcareous algae).",False,False,False,
667,10.1002/lno.11985,8,True,"## Environmental monitoring
An environmental survey was carried out between 01 February 2011 and 24 October 2011 (52 cruises on the R/V Albert-Lucas). Between March and May (i.e., spring bloom period), the sampling frequency was twice per week, and approx. once per week during the remaining time. To facilitate comparisons between the cruises, water samples were collected around mid-tide, using 5-and 12-L Niskin sampling bottles. Samples were retrieved from subsurface (À1.5 m), mid-depth (À5 m), and bottom water (À8 to À13 m) (mean = À10.2 m, depending on the tide level). They were subsequently analyzed for the concentration in Chl a and phytoplankton species (only in bottom water samples), particulate organic carbon (POC), nitrates (NO 3 À ), dissolved silicate, dissolved molybdenum (DMo), and particulate molybdenum (PMo).Seawater salinity and temperature were obtained from a conductivity-temperature-depth (CTD) profiler (SeaBird SBE19). Description of the methods used to analyze these environmental parameters is presented as Supporting Information (Methods SM1). The Aulne River water discharge data were retrieved from the Agence de l'Eau Loire-Bretagne (Châteaulin gauging station).",False,False,False,
668,10.1002/lno.11985,9,True,"## Shell sampling
Live scallops were collected using SCUBA diving at each cruise. All of them were individuals of age class II (i.e., specimens that have lived through two 1 st of January, therefore showing two annual (winter) growth lines on their left [flat] valve) in order to get a sufficient mass of soft tissues for elemental analyses (and also because age class I specimens were too small to be pinpointed by SCUBA divers in the first half of the environmental survey). These specimens were sacrificed immediately after return to the laboratory (within 3 h after collection). The mantle, gills, gonad, digestive gland, and adductor muscle were dissected from each specimen (in this order). Dissecting tools were cleaned with 95% ethanol after removal of each organ. All soft tissues were weighed to the nearest mg, frozen at À20 C and then freeze-dried. These samples were finally chemically characterized (lithium and molybdenum).By the end of the survey, age class I scallops were large enough to be observed by divers and nine of them were harvested on 30 August 2011 (three shells) and 24 October 2011 (six shells). The left valves of these specimens were then analyzed for their Li and Mo content incorporated during the 1 st full year of growth, that is, between the 1 st winter growth check and the ventral margin (Fig. 1). Four age class II specimens were also collected in October 2011 to identify potential age-related differences in Li and Mo profiles of the shells. For these four specimens, chemical analyses were performed on the shell portion between the 2 nd winter growth check (line) and the ventral margin.In order to check whether the element content in shells from Lanvéoc reflects the skeletal concentrations in other scallops from the Bay of Brest, three age class II specimens were collected alive by dredging on Roscanvel bank (water depth = approx. 25 m; distance from Lanvéoc = approx. 6 km; Fig. 2) on 05 January 2012. Their left valves were also studied for Li and Mo incorporated during calendar year 2011, that is, when these individuals were still age class I scallops. Detailed information on the 16 scallops used for shell geochemical analyses are presented in Supporting Information Table S1.",False,True,False,
669,10.1002/lno.11985,10,True,"## Growth and elemental analyses in scallop shells
Prior to shell growth and chemical analyses, left valves of all specimens listed in Supporting Information Table S1 were cleaned by soaking in 90% acetic acid for 30-45 s, rinsed with deionized water and air-dried. Daily shell growth rates were determined by measuring distances between successive striae along the axis of maximum growth using image analysis software (ImageJ). Based on the daily periodicity of stria formation, each shell portion was placed in precise temporal context by backdating from the last stria deposited at the day of collection.Trace element content in these shells was analyzed using two different techniques, in three different laboratories (Supporting Information Table S1). Shells A-C were investigated at Pôle Spectrométrie Océan (PSO, France) using solution nebulization inductively coupled plasma mass spectrometry. Shells D-S were measured using a laser ablation unit coupled with an inductively coupled plasma mass spectrometer, either at the Max Planck Institute for Chemistry (MPIC, Germany) or at the Institute of Analytical Sciences and Physico-Chemistry for Environment and Materials (IPREM, France). Detailed description of the methods used in these laboratories is presented as Supporting Information (Methods SM2). Whatever the methodology used for trace element analyses in shells, the sampling strategy consisted in recovering 1.8-2.7 samples per week of growth (except for analyses performed at MPIC where the resolution was set to 6.6-6.8 samples per week). All results are expressed as molar ratios to calcium (in μmol mol À1 ).Differences in molar ratios between study sites (Lanvéoc vs. Roscanvel, for age class I scallops analyzed at IPREM), and between ontogenetic age (age class I vs. age class II, for scallops collected at Lanvéoc and analyzed at IPREM) were assessed with Wilcoxon tests. Statistical analyses were performed on R version 3.6.3 (R Core Team 2020).",False,True,False,
670,10.1002/lno.11985,11,True,"## Elemental analyses in soft tissues
Freeze-dried soft tissues of 30 age class II scallops collected between 28 April 2011 and 27 June 2011 (i.e., the time interval during which the shell Li and Mo content showed the largest variations) were finely ground in an agate mortar, carefully cleaned with 95% ethanol between each sample. Digestion was carried out with 100 mg of ground tissue, except for the adductor muscle (400 mg as this tissue had the lowest Li and Mo concentrations) and the certified reference materials (200 mg). The latter were lobster hepatopancreas (NRCC TORT-3), fish proteins (NRCC DORM-4), and dogfish liver (NRCC DOLT-5). Description of the method used to analyze these samples is presented in Supporting Information (Methods SM3).",False,False,False,
671,10.1002/lno.11985,12,True,"## Results
## Element-to-calcium ratios in scallop shells
Irrespective of the analytical method, study site or age class, all shells revealed similar Mo : Ca (Fig. 3A) and Li : Ca profiles (Fig. 3B). They were characterized by a relatively flat background around 0.05 and 40 μmol mol À1 for Mo : Ca and Li : Ca, respectively. A large Mo : Ca peak occurred in all specimens at the end of May 2011 (maximum value reached between 22 May 2011 and 01 June 2011), ranging from 0.179 μmol mol À1 (shell D, on 27 May 2011) to 0.474 μmol mol À1 (shell H, on 25 May 2011). Similarly, a large Li : Ca peak was measured in all shells in mid-June 2011: The maximum value (116 μmol mol À1 in shell B, 392 μmol mol À1 in shell N) was reached between 14 and 20 June 2011.Shells sampled at Roscanvel (specimens K, L, and M) had Mo : Ca (W = 4758, p < 0.001) and Li : Ca (W = 4005, p < 0.001) median values significantly higher than shells collected at Lanvéoc and measured in the same laboratory (specimens G, H, and J). However, Mo : Ca peaks were of similar height (0.257 μmol mol À1 at Roscanvel vs. 0.286 μmol mol À1 at Lanvéoc), as were Li : Ca peaks (203 and 161 μmol mol À1 at Roscanvel and Lanvéoc, respectively).Furthermore, the comparison between Lanvéoc shells analyzed at IPREM for their 1 st and 2 nd year of growth did not reveal significant differences for Mo : Ca ratios (W = 3019, p < 0.001). On the other hand, Li : Ca had a higher median value and presented a more intense peak in shell portions formed after the 2 nd winter growth check in comparison with shells during their 1 st full year of growth (W = 3742, p = 0.052).",False,False,False,
672,10.1002/lno.11985,13,True,"Although significant differences were highlighted in the distribution of trace element data in shells sampled at different study sites, and came from specimens of different ontogenetic age, Mo : Ca and Li : Ca time series of the different specimens were very similar. More specifically, the timing and order of magnitude of Mo : Ca peaks were very close in all 16 specimens. The same also applied for Li : Ca profiles. For these reasons, average Mo : Ca and Li : Ca time series were calculated based on the nine shells collected at Lanvéoc and analyzed for the 1 st full year of growth (i.e., specimens A-J; Fig. 4).The relatively low inter-individual variability of Mo : Ca and Li : Ca profiles and the strong synchronicity of their main peak clearly appears in Fig. 4. The maximum Mo : Ca values occurred on 27 May 2011 (AE 2 d) and reached, on average, 0.233 AE 0.039 μmol mol À1 (mean AE 95% confidence interval; Fig. 4A). Several small increases were observed during summer 2011; however, their intensity was always lower than 0.082 μmol mol À1 . The average Li : Ca profile also showed one main peak (159 AE 37 μmol mol À1 ; Fig. 4B), which occurred 3 weeks after the Mo : Ca peak (maximum value at 18 June 2011 AE 2 d). No other significant Li : Ca peak was observed before or after mid-June.",False,False,False,
